"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000111215.12",7.35428822756618,1.94847548674211,0.840355312119393,2.31863291472272,0.0204149488336114,NA,"Up"
"ENSG00000247157.7",4.64451636834066,-2.31701443271462,1.0036043342246,-2.30869313104828,0.0209606157856115,NA,"Down"
"ENSG00000226953.8",2.11306436425128,-3.67552470633136,1.59371557128243,-2.30626140106905,0.0210960305307062,NA,"Down"
"ENSG00000231924.10",3.09698147723437,3.02820810361431,1.31455472799727,2.30359987235205,0.0212451150282151,NA,"Up"
"ENSG00000121577.14",20.4313572482308,1.67926771443316,0.729699349140639,2.30131452962212,0.0213738590731447,0.95414145966812,"Up"
"ENSG00000287405.1",1.2396496549376,-3.72206654780626,1.62041177721372,-2.29698808669874,0.0216194493506754,NA,"Down"
"ENSG00000247473.2",2.15886362307041,-3.43156883195003,1.49804813579447,-2.29069330280909,0.0219811582462392,NA,"Down"
"ENSG00000290556.1",3.13574091843389,-5.08451520191164,2.22063222686062,-2.28967009503405,0.0220404482413035,NA,"Down"
"ENSG00000280162.1",2.06680730151707,-3.43512383533276,1.50550201453602,-2.28171321072024,0.0225062776119017,NA,"Down"
"ENSG00000142959.5",3.71547863184281,-2.63356868730804,1.15424829137233,-2.28163100347923,0.0225111346957893,NA,"Down"
"ENSG00000261790.2",37.3358371538642,1.25397573673315,0.550401864593116,2.27829122210578,0.0227092323054602,0.976941024403332,"Up"
"ENSG00000258561.2",9.25281984353927,-1.46533070037708,0.643488244432013,-2.27716778520248,0.0227762080780526,NA,"Down"
"ENSG00000289460.1",1.18192574840545,3.68978418125351,1.62378851174563,2.27233051260282,0.0230665552061298,NA,"Up"
"ENSG00000256116.1",10.0093966481557,1.31051352276927,0.577186913356297,2.27051842729548,0.0231761465311051,NA,"Up"
"ENSG00000227107.1",2.58787763685175,-2.71535035621754,1.1963608493077,-2.2696750380864,0.0232273070300469,NA,"Down"
"ENSG00000100156.12",5.27913312818935,-1.60058506505075,0.705687799333616,-2.26812064281427,0.023321854517044,NA,"Down"
"ENSG00000280294.1",12.3366502562208,-1.46766787479196,0.647296934819547,-2.26737961489206,0.0233670456875543,NA,"Down"
"ENSG00000273257.2",2.12262691635897,-4.18879260212208,1.85180446445378,-2.26200588805559,0.0236970395128942,NA,"Down"
"ENSG00000233967.7",12.2126316200631,1.44000357797741,0.637169960272883,2.25999916468236,0.0238213026801838,NA,"Up"
"ENSG00000160469.17",17.9549841489786,1.35568780095075,0.602044151452272,2.25180794079722,0.0243344116614121,0.999991842068806,"Up"
"ENSG00000180861.9",0.951829151708105,-3.41196030069856,1.516561426326,-2.24980026622749,0.0244616271201994,NA,"Down"
"ENSG00000290970.1",10.3010112689227,2.38714751014535,1.06291251650539,2.24585511326346,0.0247132898005712,NA,"Up"
"ENSG00000086570.13",1.86747534848788,3.1000255574162,1.38255930990771,2.24223694072347,0.0249460628442105,NA,"Up"
"ENSG00000263345.1",7.5519672582112,2.63629844279583,1.17607207429954,2.24161299329039,0.02498639548381,NA,"Up"
"ENSG00000287727.1",2.92563864086685,-2.32337406292061,1.03673797507285,-2.2410426923518,0.0250233097331077,NA,"Down"
"ENSG00000173349.6",110.418765655756,1.74006569405749,0.778788687395118,2.23432327949914,0.0254618096708506,0.999991842068806,"Up"
"ENSG00000288767.2",13.7415115324058,-1.34086357747284,0.600566401447971,-2.23266498798468,0.0255710449657911,0.999991842068806,"Down"
"ENSG00000270557.1",0.970046386268869,-3.42423831094087,1.53395555445533,-2.23229304199543,0.0255956014525964,NA,"Down"
"ENSG00000271454.1",1.20140755499684,3.6913558428282,1.65420168847942,2.23150288658052,0.0256478365244195,NA,"Up"
"ENSG00000260118.1",2.53517667181318,2.68950425241702,1.20769392120001,2.22697506810718,0.0259489401144212,NA,"Up"
"ENSG00000173626.10",4.64861316180348,-2.28980293808798,1.02923289379281,-2.22476657314154,0.0260969124815082,NA,"Down"
"ENSG00000276166.1",4.09611127835386,1.95837895526814,0.88079158969742,2.22343058014542,0.0261867795726011,NA,"Up"
"ENSG00000273008.1",4.86146997159068,1.64754140718303,0.741619289648468,2.22154605493604,0.0263139989858755,NA,"Up"
"ENSG00000129244.9",0.974819429806763,3.41496344495209,1.5407413386345,2.21644176041817,0.0266612623451835,NA,"Up"
"ENSG00000224596.9",3.0892850591044,-2.99860934047472,1.3531454823166,-2.21602878601129,0.0266895307545479,NA,"Down"
"ENSG00000259244.1",10.8057447722415,1.45546986965643,0.65876875726009,2.20937901747183,0.0271482892299907,NA,"Up"
"ENSG00000134532.20",10.3920268646143,-3.4767011663254,1.57513638834817,-2.20723817444875,0.0272974240794571,NA,"Down"
"ENSG00000291097.1",11.7031589873415,1.22891438734511,0.557559338509549,2.20409614271766,0.0275175833734061,NA,"Up"
"ENSG00000112706.12",8.85295421796205,2.72641602527499,1.23722962008393,2.20364593687147,0.0275492540053404,NA,"Up"
"ENSG00000258666.1",1.67788848229753,3.09035966943507,1.40339963228951,2.20205250046521,0.0276616001788827,NA,"Up"
"ENSG00000256139.2",1.00280447161239,3.44347453029448,1.56536133552425,2.19979531380289,0.0278214206161638,NA,"Up"
"ENSG00000260400.1",1.68076236877418,3.04469971223462,1.38436328666497,2.19935022949758,0.0278530286778441,NA,"Up"
"ENSG00000259868.3",1.1358195465729,3.83892177073068,1.74747608202632,2.19683794829351,0.028032021787006,NA,"Up"
"ENSG00000188396.4",16.3096873537783,-1.00458880265631,0.457647580676512,-2.19511441789179,0.0281553912290469,0.999991842068806,"Down"
"ENSG00000270060.1",2.05039202980828,3.39959673599583,1.5491823050453,2.19444588601625,0.0282033702013701,NA,"Up"
"ENSG00000260751.2",3.84581683348349,1.83341612973111,0.836591250864605,2.19153156076675,0.0284133484235869,NA,"Up"
"ENSG00000169758.13",1.61135794983148,3.03279527867481,1.38581992642242,2.18844831197092,0.0286369624153225,NA,"Up"
"ENSG00000273828.2",6.11631519559532,1.43547824000249,0.656580285408448,2.18629506840812,0.0287940247151932,NA,"Up"
"ENSG00000260955.2",1.03254094225613,3.47765013241532,1.59248680805632,2.18378583409423,0.0289779890087652,NA,"Up"
"ENSG00000250309.2",1.02827792502637,3.46952199954318,1.59046606685799,2.18144987299057,0.029150158231936,NA,"Up"
"ENSG00000232082.1",1.03218259123733,3.47546246953198,1.59319017445246,2.18144859619561,0.0291502525767722,NA,"Up"
"ENSG00000171435.15",233.810253287318,1.44123053121469,0.661904298478748,2.17740016876619,0.0294507231082998,0.999991842068806,"Up"
"ENSG00000287642.3",1.76638022067408,3.17403123069067,1.45849483993454,2.17623754557344,0.0295375028143923,NA,"Up"
"ENSG00000163126.15",22.1210698213879,-1.5625379592002,0.718035696531444,-2.17612852222838,0.0295456517260945,0.999991842068806,"Down"
"ENSG00000266401.4",1.80266087757946,-3.34271799229092,1.53770564893632,-2.17383476129075,0.0297175469236245,NA,"Down"
"ENSG00000229672.3",1.35158217897592,-3.11849280433081,1.436854080191,-2.17036151918521,0.0299794695423769,NA,"Down"
"ENSG00000272384.2",3.23519952430852,2.02925713458678,0.936378518621831,2.1671333699255,0.0302246861134584,NA,"Up"
"ENSG00000241061.3",5.09968375120493,1.53761946871457,0.709729177618596,2.1664876085183,0.030273945747341,NA,"Up"
"ENSG00000286078.1",17.9495557427793,-1.8977872217525,0.876878316587254,-2.16425379194977,0.0304448769491378,0.999991842068806,"Down"
"ENSG00000156206.14",5.15212270867819,2.70790932711487,1.25157387196573,2.16360327406149,0.0304948100517173,NA,"Up"
"ENSG00000277654.7",2.05444272783666,3.38193627798352,1.56622519921221,2.15929119240616,0.0308275830165851,NA,"Up"
"ENSG00000234465.11",16.6972706868638,1.28256327453662,0.59596653984033,2.15207262286946,0.0313916349958879,0.999991842068806,"Up"
"ENSG00000248664.3",5.20664436095251,1.87199724399851,0.870757345056205,2.14984950127258,0.0315671211701782,NA,"Up"
"ENSG00000173868.12",13.8758688437453,-1.99550972833893,0.929499957164712,-2.14686371199619,0.0318041333048023,0.999991842068806,"Down"
"ENSG00000284685.2",2.60765452692012,2.77340100856897,1.29223379845547,2.14620683337942,0.0318564806446568,NA,"Up"
"ENSG00000232053.7",2.64527621114337,-3.51303601102993,1.63870016087527,-2.14379426749646,0.0320493748696861,NA,"Down"
"ENSG00000260000.3",17.9369430051342,1.29713812599644,0.605250942781447,2.14314102516786,0.0321017761013841,0.999991842068806,"Up"
"ENSG00000262094.1",0.803513981251331,-3.45681820969803,1.61390666358808,-2.14189474998061,0.0322019524342615,NA,"Down"
"ENSG00000253320.7",11.5418388119326,-1.01479015722359,0.47432092253587,-2.13945898021575,0.0323985146347899,NA,"Down"
"ENSG00000157992.12",9.407537394283,1.58661384618785,0.741813086382161,2.13883237612564,0.0324492463618725,NA,"Up"
"ENSG00000279504.1",4.06826512318566,2.90135813740095,1.35683914000828,2.13832137638898,0.0324906687799312,NA,"Up"
"ENSG00000224616.5",39.2840831930557,-1.69262627313991,0.793712864037495,-2.13254232082088,0.0329622892452252,0.999991842068806,"Down"
"ENSG00000260391.2",13.7570390195534,7.21923252225841,3.38920647100437,2.13006572010912,0.0331661879564698,0.999991842068806,"Up"
