"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000187486.7",10.7838436803768,1.80599286755198,0.789815394435505,2.28660124919793,0.0222191082671906,0.809587306868275,"Up"
"ENSG00000121753.13",43.7207246936053,1.15958945735173,0.508622500486805,2.27986268055755,0.0226158340542709,0.818346824134948,"Up"
"ENSG00000270154.1",1.11805770240532,3.60422247325666,1.58173886187254,2.27864571082852,0.0226881343544618,NA,"Up"
"ENSG00000173349.6",108.138692108101,1.68088019246636,0.737951331669087,2.27776564704418,0.022740544102844,0.821010295632118,"Up"
"ENSG00000277173.1",1.11505967466286,3.59830184676641,1.58052434375073,2.27665069569717,0.0228070929608171,NA,"Up"
"ENSG00000213600.3",0.966318858657721,-3.45498123066517,1.52028890021748,-2.27258202712059,0.023051379731376,NA,"Down"
"ENSG00000089169.15",2.72776941651654,3.96231523853662,1.74643144057286,2.26880663419396,0.0232800873668251,NA,"Up"
"ENSG00000155085.16",157.435205971309,-1.02348100473844,0.45214764076328,-2.26359912662749,0.0235987816230901,0.828895176560356,"Down"
"ENSG00000236364.4",8.65076820955889,-2.03284606785741,0.898585377390427,-2.2622737015385,0.0236804981975254,NA,"Down"
"ENSG00000180861.9",0.960949845370999,-3.43907682458045,1.52041620206568,-2.26193118693948,0.0237016551635686,NA,"Down"
"ENSG00000042980.14",6.77894784726643,-2.265981919233,1.00311542009055,-2.2589443585948,0.0238868462259499,NA,"Down"
"ENSG00000272444.1",0.986014929728607,-3.47002163749678,1.53808119147227,-2.25607182295444,0.0240661334427168,NA,"Down"
"ENSG00000274317.2",3.09176253594599,-3.51068699404103,1.56007082723747,-2.25033821077063,0.024427484093037,NA,"Down"
"ENSG00000118997.14",6.79656665381971,-3.20871321947404,1.42741696099392,-2.24791585581257,0.0245815559200477,NA,"Down"
"ENSG00000286408.1",5.47863845049725,-1.4574929204759,0.649131478695435,-2.24529693646199,0.0247490765829812,NA,"Down"
"ENSG00000270557.1",0.979131710426877,-3.45136426260645,1.53742905164007,-2.24489335551756,0.0247749796049667,NA,"Down"
"ENSG00000130283.9",21.904597422821,-7.91670095249701,3.53362945716262,-2.2403879774236,0.0250657461138175,0.842987776460929,"Down"
"ENSG00000243695.1",3.28016272363304,-2.49178167965829,1.11774984067052,-2.22928386029875,0.0257950238250265,NA,"Down"
"ENSG00000139193.4",1.5720501099164,4.05640699611474,1.82940377250304,2.21733827003355,0.0265999845756328,NA,"Up"
"ENSG00000287594.3",2.71366466629408,-2.18507907895759,0.987377920190678,-2.21301189167327,0.026896825812421,NA,"Down"
"ENSG00000229598.1",1.51862390366986,-4.03160765800505,1.82322124801022,-2.2112553056328,0.0270181624817835,NA,"Down"
"ENSG00000258210.1",2.57910523465052,2.80628840787184,1.26920549260306,2.21105914229565,0.0270317418036407,NA,"Up"
"ENSG00000272375.1",2.40586786379896,-2.64140861133656,1.19493681341434,-2.21050065717631,0.0270704349616788,NA,"Down"
"ENSG00000176945.18",2.22519484821144,3.74569678643187,1.696110138033,2.20840422000885,0.027216107893388,NA,"Up"
"ENSG00000231924.10",3.06773538254007,3.16226998227611,1.43331018971581,2.20627049536508,0.0273650659351301,NA,"Up"
"ENSG00000287548.1",1.28387149665143,-3.78135192824528,1.71594400603525,-2.20365694623231,0.0275484791549353,NA,"Down"
"ENSG00000183196.10",48.2355886669121,1.63249527406148,0.740837397901124,2.20358108093156,0.0275538190162363,0.887133579789284,"Up"
"ENSG00000270031.1",1.30775264169987,-3.81312948785846,1.73420913062615,-2.19877142872711,0.0278941790413897,NA,"Down"
"ENSG00000107957.17",1156.40935092813,1.06409445933511,0.48403890557603,2.19836555920807,0.027923065955355,0.890103130235582,"Up"
"ENSG00000100078.4",0.961640763128656,3.38436168911541,1.54193241158003,2.19488329300208,0.0281719705613994,NA,"Up"
"ENSG00000259006.1",14.6212085990124,1.14309327074731,0.521004879683643,2.19401643885064,0.0282342277744122,0.892935242960051,"Up"
"ENSG00000287836.1",0.960493613817058,3.38164400209926,1.54164459956486,2.19353020991592,0.0282692004674342,NA,"Up"
"ENSG00000226976.3",2.4133388197876,2.64180507732339,1.20444449174238,2.19338051312077,0.0282799751300326,NA,"Up"
"ENSG00000111215.12",6.85493439223802,1.66343098612944,0.758500845554581,2.19305093181961,0.028303709735429,NA,"Up"
"ENSG00000273139.2",2.89832913200031,-2.91788768247326,1.33095493449119,-2.19232643184026,0.0283559445195886,NA,"Down"
"ENSG00000291101.1",5.3501006292767,-1.50583879609965,0.687643328010779,-2.1898544416271,0.0285347949413039,NA,"Down"
"ENSG00000270060.1",1.62205844788933,3.00879665806038,1.37484963206127,2.18845507748319,0.0286364700891256,NA,"Up"
"ENSG00000213509.4",1.20495267007484,3.66159801403521,1.67825129004515,2.1817936537601,0.0291247651680087,NA,"Up"
"ENSG00000187867.10",9.93026672101987,2.70925753561348,1.24298119912104,2.17964482288975,0.0292837995413968,NA,"Up"
"ENSG00000279713.1",1.60173445785595,3.01679565149672,1.38669326807027,2.17553205237299,0.0295902688927517,NA,"Up"
"ENSG00000230224.1",2.91153010021243,2.30693179818998,1.06072725489918,2.17485860529647,0.0296407137483631,NA,"Up"
"ENSG00000139549.4",27.6401063414158,1.02966089098967,0.47387915158257,2.17283433455767,0.0297927881418178,0.921066543910384,"Up"
"ENSG00000119632.4",257.71026340985,1.21437329216967,0.558953601034156,2.17258335919633,0.0298116894580729,0.921066543910384,"Up"
"ENSG00000248213.3",8.60422481932376,1.57701896421715,0.72602216383163,2.17213611757295,0.0298453974262872,NA,"Up"
"ENSG00000139971.15",15.1832859264342,1.40850170022341,0.648644832593344,2.17145289602028,0.0298969541286313,0.92192795591284,"Up"
"ENSG00000277531.3",0.989388440949602,3.40276340661581,1.5692636713944,2.16838219646812,0.0301296191418139,NA,"Up"
"ENSG00000203804.5",6.23786574810513,1.87452638844554,0.864868247314759,2.16741265998095,0.0302034027998776,NA,"Up"
"ENSG00000253669.4",40.5154026722915,1.07281718321115,0.495790521803089,2.1638517398629,0.0304757297684801,0.937400919657655,"Up"
"ENSG00000286019.2",53.8174979159127,1.36144141704056,0.629463196308359,2.16286102988239,0.0305518698797245,0.937400919657655,"Up"
"ENSG00000246596.8",19.0790905938589,-1.10482470013011,0.51204254704001,-2.15768143978822,0.030952607957755,0.945209263113601,"Down"
"ENSG00000262094.1",0.811268066011679,-3.48416723913491,1.61733025552845,-2.15427073550695,0.0312189464570365,NA,"Down"
"ENSG00000091831.25",9.96075060205084,2.210877251442,1.02659102555143,2.15361053858271,0.0312707271180514,0.945209263113601,"Up"
"ENSG00000135622.13",252.906236669063,1.24244147119429,0.577631953529316,2.15092233662457,0.0314823301786318,0.947181866385578,"Up"
"ENSG00000226609.2",2.03838809191156,3.34860638019298,1.56873694122214,2.13458757309828,0.0327947134095819,NA,"Up"
"ENSG00000145649.8",2.30207473499727,-4.67808614369036,2.1941218471648,-2.13209952297558,0.0329986658468014,NA,"Down"
"ENSG00000290556.1",3.32788354512765,-4.15056330862426,1.94770003226934,-2.13100746514251,0.0330885271845002,NA,"Down"
"ENSG00000261266.2",2.47473351274755,-3.69372662370094,1.73512805999824,-2.12879193695057,0.033271478323614,NA,"Down"
"ENSG00000165874.14",3.38793172677591,2.59717744062838,1.22174453089927,2.12579420242358,0.0335203989783265,NA,"Up"
"ENSG00000278703.1",1.01571438259107,3.40955315090491,1.6040881817009,2.12553972393811,0.0335416030862656,NA,"Up"
"ENSG00000289032.1",1.49746946008879,-2.94980801559707,1.39292833118794,-2.11770264811929,0.0342002584575254,NA,"Down"
"ENSG00000289839.1",1.26329416237559,3.0746612885808,1.45263082053166,2.1166157602628,0.0342924714451923,NA,"Up"
"ENSG00000070182.21",29.199530375755,3.18777190018728,1.50780118407663,2.11418583156204,0.034499398519517,0.99990616597908,"Up"
"ENSG00000160282.15",2.6293478547369,-3.4244689321227,1.62182589316666,-2.11148986247613,0.0347302283600123,NA,"Down"
"ENSG00000253406.1",4.57712008900107,2.13857119810641,1.01301811495893,2.11108880140125,0.0347646798094787,NA,"Up"
"ENSG00000125726.11",2.83860052253131,3.88710675023936,1.84392720159381,2.10805868413868,0.0350259136318719,NA,"Up"
