"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000116198.14",1432.22781504323,-0.0262649630268429,0.113817714864849,-0.230763401444414,0.817498615282395,0.99990616597908,"Stable"
"ENSG00000106013.15",1.75371545320648,-0.293988491204035,1.27407543839657,-0.230746533795535,0.817511720130416,NA,"Stable"
"ENSG00000066322.15",3154.71099709841,0.033568382546563,0.145490846965521,0.230725047291243,0.817528413542832,0.99990616597908,"Stable"
"ENSG00000225338.1",0.189115098037757,0.941421117644812,4.0804728567969,0.23071373114924,0.817537205375031,NA,"Stable"
"ENSG00000276393.1",0.189047431097485,0.941214601724617,4.0804728567969,0.230663120367734,0.817576526609852,NA,"Stable"
"ENSG00000132466.20",4840.90907303916,0.0364982759172472,0.158238171987157,0.230654054321415,0.81758357037759,0.99990616597908,"Stable"
"ENSG00000148019.14",720.354691837816,-0.0933772384364946,0.404853226864619,-0.230644668833823,0.817590862347326,0.99990616597908,"Stable"
"ENSG00000079102.18",1257.45962663631,0.34906943029502,1.51360857406882,0.230620674509438,0.817609504592497,0.99990616597908,"Stable"
"ENSG00000137404.15",285.761143990045,0.0377508890129336,0.163719289556883,0.230583024853753,0.817638756472635,0.99990616597908,"Stable"
"ENSG00000177822.10",1.32650111229,-0.839874104845534,3.64241304412283,-0.230581785940148,0.817639719050223,NA,"Stable"
"ENSG00000270108.1",7.70266490262046,0.131005177802792,0.568215321006698,0.230555518233286,0.81766012788745,NA,"Stable"
"ENSG00000215305.10",815.324422105468,-0.0345658053486955,0.149927328527987,-0.230550398570219,0.817664105651813,0.99990616597908,"Stable"
"ENSG00000004455.18",3093.78123734982,-0.0478530294575556,0.20759457822391,-0.230511942397366,0.81769398464195,0.99990616597908,"Stable"
"ENSG00000196109.9",0.160477012633753,0.94058873050301,4.0804728567969,0.230509738334923,0.817695697123036,NA,"Stable"
"ENSG00000152932.8",56.9330043653172,0.38342194184339,1.66373616239467,0.230458380667472,0.817735600519276,0.99990616597908,"Stable"
"ENSG00000229950.1",1.14594570169094,-0.797589619314978,3.46088478142933,-0.230458298870492,0.8177356640735,NA,"Stable"
"ENSG00000231776.5",0.160416976599723,0.940372804023177,4.0804728567969,0.230456821310987,0.817736812100764,NA,"Stable"
"ENSG00000186567.14",234.392102802769,0.0862531575828723,0.374301233132716,0.230437813044259,0.817751581089694,0.99990616597908,"Stable"
"ENSG00000204659.5",1.00128646790174,-0.773757673089957,3.35793245753861,-0.230426812592034,0.817760128219276,NA,"Stable"
"ENSG00000154124.6",1003.80337713546,0.0292919206607607,0.127127376117107,0.230413948241783,0.817770123587527,0.99990616597908,"Stable"
"ENSG00000231312.8",172.447146057612,-0.136941723338471,0.594333326820292,-0.230412324462965,0.817771385236504,0.99990616597908,"Stable"
"ENSG00000290689.1",719.775542720344,-0.216268456117046,0.938632907463143,-0.23040792028223,0.817774807213633,0.99990616597908,"Stable"
"ENSG00000286190.2",88.1245644440069,0.181289684623926,0.786849362663868,0.230399480797916,0.817781364566016,0.99990616597908,"Stable"
"ENSG00000145734.20",1881.59732460909,-0.0274648659578938,0.119227267484104,-0.230357254153758,0.81781417422493,0.99990616597908,"Stable"
"ENSG00000151136.15",36.857682686797,-0.38283735774673,1.66213931715749,-0.230328080080219,0.817836842360015,0.99990616597908,"Stable"
"ENSG00000149231.16",1235.44434153935,-0.0466441555117999,0.202564092755949,-0.230268626967353,0.817883037655531,0.99990616597908,"Stable"
"ENSG00000262708.1",0.188481205044104,0.939483606930823,4.0804728567969,0.230238906102735,0.817906131117835,NA,"Stable"
"ENSG00000106302.10",39.2325321512702,-0.576014925614814,2.5018208743885,-0.230238276253732,0.817906620519648,0.99990616597908,"Stable"
"ENSG00000229873.2",4.79581703911022,0.227045261346391,0.986304378082765,0.230197965650051,0.817937942591145,NA,"Stable"
"ENSG00000215375.7",163.096227218412,0.0858467143757413,0.372935774398027,0.23019168518845,0.817942822650095,0.99990616597908,"Stable"
"ENSG00000233010.1",0.188410047470204,0.939265705256823,4.0804728567969,0.230185505018683,0.817947624786936,NA,"Stable"
"ENSG00000131143.10",7275.68194695669,-0.0575646854100314,0.25012412506637,-0.230144474847265,0.817979506365557,0.99990616597908,"Stable"
