"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Change","Sig"
"SLIRP",79.4453333333334,519.729,0.549119735314363,0.610846625352734,1,-7.87389421379845,"Stable","Stable"
"MST1R",5.99966666666667,17.3331666666667,0.549092348247732,0.610863825751172,1,-7.87391156958924,"Stable","Stable"
"GHDC",75.3336666666667,349.999833333333,0.548966418721137,0.610942919412248,1,-7.87399136427388,"Stable","Stable"
"PGS1",-69.3343333333332,858.000166666667,-0.548936180104053,0.610961912586072,1,-7.87401052247976,"Stable","Stable"
"PRIMPOL",-39.2066666666667,387.187,-0.548809956682916,0.61104119869621,1,-7.87409048367276,"Stable","Stable"
"EED",57.9870000000001,452.0185,0.548809739924891,0.611041334856278,1,-7.87409062097296,"Stable","Stable"
"IL17RD",16.6666666666667,59.6666666666667,0.548679761581979,0.611122986230229,1,-7.87417294420041,"Stable","Stable"
"BICD2",-172.333333333333,2437.83333333333,-0.548613747923222,0.611164458068573,1,-7.87421474821882,"Stable","Stable"
"CDH13",-1225.204,7031.711,-0.548392403555144,0.611303526165409,1,-7.87435488566418,"Stable","Stable"
"CH25H",408.666666666667,620.666666666667,0.548303888842022,0.611359144392526,1,-7.87441091234974,"Stable","Stable"
"BRCA1",-207.667,616.8335,-0.548090091952577,0.611493496550912,1,-7.87454620591497,"Stable","Stable"
"NOMO2",640.145333333332,9097.743,0.548077621827163,0.611501333467234,1,-7.87455409576845,"Stable","Stable"
"RUNDC1",-26.9996666666667,693.833166666667,-0.548054398743448,0.611515928302089,1,-7.87456878860865,"Stable","Stable"
"ZFYVE21",69.360666666666,1629.427,0.547815643390421,0.611665989510968,1,-7.87471981368252,"Stable","Stable"
"CHRFAM7A",7.50066666666667,11.508,0.547724765700274,0.611723113420582,1,-7.87477728352824,"Stable","Stable"
"DCUN1D3",-191.540666666667,1820.17166666667,-0.547625595846327,0.611785453369233,1,-7.87483998780263,"Stable","Stable"
"UBFD1",-131.667,2746.50016666667,-0.547524340645492,0.611849108241568,1,-7.87490400047433,"Stable","Stable"
"TBC1D12",-39.6666666666666,561.833333333333,-0.547520869112128,0.611851290720435,1,-7.87490619496617,"Stable","Stable"
"EVI2B",-22.6666666666667,45,-0.547424200257738,0.611912066289693,1,-7.87496729828289,"Stable","Stable"
"GABRR2",-2.66666666666667,14,-0.547424165677131,0.611912088031136,1,-7.87496732013924,"Stable","Stable"
"LOC101928965",-1.33333333333333,3,-0.547424060479326,0.611912154170871,1,-7.87496738662852,"Stable","Stable"
"CYP2J2",0.666666666666667,2,0.54742363968871,0.611912418729473,1,-7.87496765258513,"Stable","Stable"
"IL18",-0.666666666666666,2,-0.547423639688709,0.611912418729474,1,-7.87496765258513,"Stable","Stable"
"CYP2D6",0.666666666666666,2,0.547423639688708,0.611912418729474,1,-7.87496765258513,"Stable","Stable"
"LGALSL",-51.6666666666667,207.833333333333,-0.547422573113592,0.611913089304683,1,-7.87496832670276,"Stable","Stable"
"TACC3",-204.332333333333,898.166833333333,-0.547395369752304,0.611930192706528,1,-7.8749855199175,"Stable","Stable"
"ZHX1-C8orf76",-2.587,7.32616666666667,-0.547384461132347,0.611937051298677,1,-7.87499241423419,"Stable","Stable"
"IGFBP2",577.000333333333,2337.83316666667,0.547373608783736,0.611943874558233,1,-7.8749992728689,"Stable","Stable"
"LIG1",-123.333,726.333166666667,-0.54728256673385,0.61200111779483,1,-7.87505680638745,"Stable","Stable"
"NEDD8",148.637000000001,3701.31883333333,0.547278511784701,0.612003667445193,1,-7.87505936869716,"Stable","Stable"
"SLC26A11",-44.3343333333331,639.500166666667,-0.54706953598359,0.612135075042492,1,-7.87519139758064,"Stable","Stable"
"CEMP1",10.1603333333333,90.8601666666667,0.546924280182634,0.612226424632782,1,-7.87528314304061,"Stable","Stable"
"NRGN",253.666666666667,561.166666666667,0.546808992549206,0.612298933581973,1,-7.87535594518341,"Stable","Stable"
"LOC284685",0.665333333333332,4.00333333333333,0.546659718643636,0.612392825691203,1,-7.87545018930337,"Stable","Stable"
"KCNS3",9.33333333333333,20.6666666666667,0.546627944088661,0.612412812779087,1,-7.87547024729779,"Stable","Stable"
"URGCP-MRPS24",2.18133333333334,2.85466666666667,0.546598338494383,0.612431435890912,1,-7.87548893520527,"Stable","Stable"
"PPP6R2",-103.397333333333,1953.543,-0.546577982651264,0.612444240738641,1,-7.87550178389319,"Stable","Stable"
"ECPAS",-375.000000000001,4339.83266666667,-0.546511662932483,0.612485960315167,1,-7.8755436422821,"Stable","Stable"
"C1orf198",395.666333333334,2229.16683333333,0.546487415825189,0.612501213817582,1,-7.87555894499996,"Stable","Stable"
"ST8SIA5",-2.34333333333333,4.50533333333333,-0.546282380170743,0.612630208106182,1,-7.87568832258248,"Stable","Stable"
"ANKRD24",7,25.8333333333333,0.546275164854408,0.612634747789736,1,-7.87569287468334,"Stable","Stable"
"PSENEN",-62.3323333333334,642.937833333333,-0.546166506978535,0.612703114912915,1,-7.87576141999763,"Stable","Stable"
"PCDHB7",16.2026666666667,60.768,0.545920200252069,0.612858107538685,1,-7.87591675540134,"Stable","Stable"
"AQP11",-1.66666666666667,11.8333333333333,-0.545866713985754,0.612891767850954,1,-7.87595047893396,"Stable","Stable"
"CCDC171",-6.66633333333333,28.3335,-0.545832525966189,0.612913283864952,1,-7.87597203326144,"Stable","Stable"
"TMEM249",-2.13,4.78133333333333,-0.54579511543858,0.612936828475966,1,-7.87599561792382,"Stable","Stable"
"SAMD4A",280.332666666665,4908.5,0.54574203067286,0.612970238746531,1,-7.87602908166635,"Stable","Stable"
"PARVA",329.333666666668,6208.3335,0.545697544640891,0.612998238043512,1,-7.87605712273782,"Stable","Stable"
"DCLRE1C",-28.2373333333332,399.250666666667,-0.54558715407777,0.613067720733889,1,-7.87612669713134,"Stable","Stable"
"KATNBL1",-80.6646666666663,792.999666666667,-0.545391082233417,0.613191145380503,1,-7.87625024262618,"Stable","Stable"
"CHCHD6",28.6666666666667,190,0.545375997157638,0.613200641869618,1,-7.87625974618476,"Stable","Stable"
"YIF1B",71.2820000000002,1408.599,0.545292609487636,0.613253138436484,1,-7.87631227608619,"Stable","Stable"
"MYORG",148.333333333333,672.166666666667,0.545193790073639,0.613315353605712,1,-7.87637451816313,"Stable","Stable"
"DAB2",-2197.332,13938.3333333333,-0.545182277719736,0.613322601857146,1,-7.87638176866071,"Stable","Stable"
"LOC101928381",0.228,0.280666666666667,0.545034824327584,0.613415444105196,1,-7.87647462328003,"Stable","Stable"
"RAP1GDS1",305.667,2068.16683333333,0.545030930786541,0.613417895743248,1,-7.8764770748325,"Stable","Stable"
"TMEM200C",-2.66666666666667,4.33333333333333,-0.544996552402752,0.613439542971187,1,-7.87649872038429,"Stable","Stable"
"SMN1",73.4998333333335,704.250083333333,0.544964601675738,0.613459661983537,1,-7.87651883635622,"Stable","Stable"
"GNG7",-72,220,-0.544942014120755,0.613473885356534,1,-7.87653305671795,"Stable","Stable"
"MINDY3",-49.0000000000001,793.166333333333,-0.544923255997141,0.613485697492252,1,-7.87654486581033,"Stable","Stable"
"ADGRA2",1083.535,4852.96416666667,0.544836914896502,0.613540068952548,1,-7.8765992169139,"Stable","Stable"
"PUM3",250.333666666667,1291.83316666667,0.544507434211954,0.613747579542918,1,-7.87680655396666,"Stable","Stable"
"BTD",-351.631,1633.24316666667,-0.544490896762788,0.613757996146958,1,-7.87681695785668,"Stable","Stable"
"ITGA7",33,56.1666666666667,0.544475963891637,0.613767402153036,1,-7.87682635205353,"Stable","Stable"
"COPS3",-242.665333333333,1450.00066666667,-0.544435378938653,0.613792966492537,1,-7.87685188272102,"Stable","Stable"
"HIF1A",2206.33033333333,10503.5195,0.54422113344609,0.613927929909725,1,-7.8769866301835,"Stable","Stable"
"FURIN",-429.000333333334,6009.4995,-0.544188686220692,0.613948371546265,1,-7.87700703351288,"Stable","Stable"
"SLC30A1",435.666666666667,2951.16666666667,0.544062423991042,0.614027920274922,1,-7.87708641915391,"Stable","Stable"
"EXOSC6",-183.333333333333,1457.66666666667,-0.543945341305249,0.614101691283449,1,-7.87716001899382,"Stable","Stable"
"DCAF7",-838.860666666668,7431.43,-0.543785473893332,0.614202428704572,1,-7.87726049171314,"Stable","Stable"
"DEF8",180.000333333334,1921.9995,0.543776179566892,0.614208285659951,1,-7.87726633217906,"Stable","Stable"
"COLQ",23.2866666666667,44.2706666666667,0.543506146861734,0.614378465656724,1,-7.87743598031121,"Stable","Stable"
"WDR47",73.3333333333331,901.666333333333,0.543328983074916,0.614490133508293,1,-7.87754724376592,"Stable","Stable"
"EXOSC7",46.667,550.666833333333,0.543289085875784,0.614515282770278,1,-7.87757229589658,"Stable","Stable"
"ACOT8",-14.7273333333334,347.739,-0.543159761355118,0.614596807019931,1,-7.87765348998275,"Stable","Stable"
"GRIN3A",-4,11.6666666666667,-0.543130596088156,0.614615193285042,1,-7.87767179855395,"Stable","Stable"
"HKDC1",-2,4.33333333333333,-0.543130550425082,0.61461522207206,1,-7.87767182721839,"Stable","Stable"
"PAMR1",1,2.83333333333333,0.543130367772902,0.61461533722007,1,-7.87767194187607,"Stable","Stable"
"LINC00954",-1,1.83333333333333,-0.543130367772902,0.61461533722007,1,-7.87767194187607,"Stable","Stable"
"RTKN2",-1,3.16666666666667,-0.543130367772902,0.61461533722007,1,-7.87767194187607,"Stable","Stable"
"DRC1",1,1.83333333333333,0.543130367772902,0.614615337220071,1,-7.87767194187607,"Stable","Stable"
"HFM1",1,2.83333333333333,0.543130367772902,0.614615337220071,1,-7.87767194187607,"Stable","Stable"
"ODAD3",1,4.16666666666667,0.543130367772901,0.614615337220071,1,-7.87767194187607,"Stable","Stable"
"C19orf73",-0.999999999999999,6.16666666666667,-0.543130367772902,0.614615337220071,1,-7.87767194187607,"Stable","Stable"
"ZNF621",102.189666666666,1274.0945,0.542977462770756,0.614711736582252,1,-7.87776791437606,"Stable","Stable"
"PTPN14",2374.21,14330.3436666667,0.542796227288428,0.61482600896389,1,-7.87788163841561,"Stable","Stable"
"EPHA5",-4.33333333333333,6.5,-0.542629138928619,0.61493137284332,1,-7.87798645601419,"Stable","Stable"
"MRI1",61.492666666667,658.170333333333,0.542607697758937,0.614944894183454,1,-7.87799990442449,"Stable","Stable"
"EFNB3",13,100.166666666667,0.54252902510868,0.614994508692008,1,-7.87804924582262,"Stable","Stable"
"ASCC1",54.3683333333335,678.517166666667,0.542528910285625,0.614994581106377,1,-7.87804931783205,"Stable","Stable"
"PNP",742.297,6049.77983333333,0.542479686249425,0.615025625244128,1,-7.87808018667432,"Stable","Stable"
"IPPK",-99.0389999999999,445.9515,-0.542440288995211,0.615050472613469,1,-7.87810489129878,"Stable","Stable"
"ALDH7A1",-100.997333333334,1323.16533333333,-0.54242885090231,0.615057686594726,1,-7.87811206343025,"Stable","Stable"
"OTUB1",160.666666666667,2096,0.542318308620135,0.615127408049764,1,-7.87818137099212,"Stable","Stable"
"LINC02210",21.3878333333334,143.448916666667,0.541988468009021,0.61533547454436,1,-7.87838810079713,"Stable","Stable"
"SPECC1L-ADORA2A",11.5686666666667,46.6856666666667,0.541949926482173,0.615359789703859,1,-7.87841224982499,"Stable","Stable"
"NIN",392.667,3773.6665,0.541934414388985,0.615369576171724,1,-7.87842196884153,"Stable","Stable"
"TGFBI",312.666333333333,1225.00016666667,0.541926315959396,0.615374685450453,1,-7.87842704277193,"Stable","Stable"
"POP5",-26.9999999999998,320.833666666667,-0.541924331987039,0.615375937137548,1,-7.87842828578531,"Stable","Stable"
"CTAGE15",-0.602666666666666,0.747333333333333,-0.54161911273417,0.615568518349634,1,-7.87861946695556,"Stable","Stable"
"MANF",204.333,1615.49983333333,0.541610979400464,0.615573650663928,1,-7.87862456017762,"Stable","Stable"
"FAM78A",-131.333666666667,436.000166666667,-0.541596000137894,0.615583102979929,1,-7.87863394025452,"Stable","Stable"
"CLEC18B",1.02466666666667,2.51233333333333,0.540903293413113,0.616020316417986,1,-7.87906746974252,"Stable","Stable"
"C2CD3",-45.6663333333336,786.499833333333,-0.540884159143434,0.616032396025094,1,-7.87907943805081,"Stable","Stable"
"ANLN",-450.333333333333,1691.83333333333,-0.540828621081993,0.616067458437016,1,-7.87911417450836,"Stable","Stable"
"HOXA9",-172.071333333333,555.631,-0.540678599216569,0.616162176667857,1,-7.87920799065749,"Stable","Stable"
"PLCD3",607.001,2600.16583333333,0.540606301057036,0.61620782621537,1,-7.87925319421796,"Stable","Stable"
"DCUN1D2",-65.667,392.8335,-0.540366565565399,0.616359211608377,1,-7.87940304835259,"Stable","Stable"
"DPF2",126.006333333333,1488.3305,0.540347069035593,0.616371524049813,1,-7.87941523272391,"Stable","Stable"
"TRIP10",371.672,2079.823,0.540326518694626,0.616384502156263,1,-7.87942807526142,"Stable","Stable"
"KRT18P12",-4.87566666666667,15.3228333333333,-0.540285547220809,0.616410377268595,1,-7.87945367832255,"Stable","Stable"
"B3GAT1",-2.66666666666667,5,-0.540236666615411,0.616441248179075,1,-7.87948422158846,"Stable","Stable"
"SH3TC2",61.333,300.000166666667,0.540120391633819,0.61651468630289,1,-7.87955686687389,"Stable","Stable"
"PPIH",-52.1913333333334,411.044,-0.540102653353502,0.616525890094104,1,-7.87956794804872,"Stable","Stable"
"TRAM1L1",10.6666666666667,33.3333333333333,0.540089954573595,0.616533910929847,1,-7.87957588083301,"Stable","Stable"
"CARD10",260.666999999999,2402.3335,0.540002282480545,0.616589288338628,1,-7.87963064417195,"Stable","Stable"
"IL23A",8.66666666666667,15,0.539945063865641,0.616625431677418,1,-7.87966638093423,"Stable","Stable"
"LAMA5",2492.479,7787.29183333333,0.539826031368789,0.616700625194472,1,-7.87974071394819,"Stable","Stable"
"KCNAB1",14.3333333333333,49.1666666666667,0.539824311931086,0.616701711414214,1,-7.87974178759241,"Stable","Stable"
"ASPHD1",72.7666666666667,144.050333333333,0.539814818988127,0.616707708408561,1,-7.87974771508327,"Stable","Stable"
"LOC100652999",-18.5726666666668,316.667666666667,-0.53958878154325,0.616850513970695,1,-7.87988882839159,"Stable","Stable"
"DIABLO",-99.653,1186.69716666667,-0.539506028560549,0.616902800557205,1,-7.87994047753575,"Stable","Stable"
"PGM5P2",10.3696666666667,69.1158333333333,0.539415696645995,0.61695987889671,1,-7.87999684909809,"Stable","Stable"
"KRT86",-0.901666666666667,1.21583333333333,-0.539350374471181,0.617001156252111,1,-7.88003760823407,"Stable","Stable"
"ZSCAN9",-27.0003333333333,251.500166666667,-0.539267483827195,0.617053537621131,1,-7.88008932339988,"Stable","Stable"
"RAB3A",-6.35766666666667,26.4878333333333,-0.539156773985872,0.617123503100419,1,-7.8801583840711,"Stable","Stable"
"CD101-AS1",0.597333333333333,1.29866666666667,0.539144316949749,0.617131375896629,1,-7.8801661539835,"Stable","Stable"
"ETFBKMT",11.9903333333334,131.6985,0.539044065779533,0.617194736458171,1,-7.88022867864395,"Stable","Stable"
"AFAP1-AS1",198.3,1990.56166666667,0.538915658954649,0.61727589769772,1,-7.88030874864426,"Stable","Stable"
"PPM1J",16.6946666666667,59.2713333333333,0.53866378264577,0.617435118358803,1,-7.88046576166379,"Stable","Stable"
"MRPL16",-96.6673333333331,742.999666666667,-0.538576641005823,0.617490209753228,1,-7.88052006857735,"Stable","Stable"
"NDST1",-1053.667,8146.1665,-0.538455676235082,0.617566689269542,1,-7.8805954414825,"Stable","Stable"
"CTDNEP1",180.259666666665,2588.55416666667,0.538453416723134,0.617568117892279,1,-7.88059684923961,"Stable","Stable"
"KIFBP",145.666333333334,1556.83316666667,0.538452220961104,0.617568873938144,1,-7.88059759424023,"Stable","Stable"
"PTMA",-1739.73133333333,23532.6463333333,-0.538422385933261,0.617587737948826,1,-7.88061618201617,"Stable","Stable"
"POLR1E",46.3333333333334,351.833333333333,0.538189846060317,0.61773477965933,1,-7.88076102793939,"Stable","Stable"
"METTL25B",-20.3813333333334,379.073333333333,-0.538184200718056,0.617738349638158,1,-7.88076454366893,"Stable","Stable"
"TMEM154",87.3336666666667,243.999833333333,0.538165751367666,0.617750016651761,1,-7.88077603308073,"Stable","Stable"
"ADAMTS13",21.6673333333333,89.8333333333333,0.538013703579268,0.617846173852397,1,-7.88087070843051,"Stable","Stable"
"ABCB6",-80.9716666666666,535.0575,-0.537974201427407,0.617871157070738,1,-7.8808953013591,"Stable","Stable"
"OST4",256.071666666666,3133.63616666667,0.537972784470678,0.617872053239404,1,-7.88089618348729,"Stable","Stable"
"MAGI3",-99.6670000000003,647.499833333333,-0.537908958092005,0.617912421701113,1,-7.88093591658118,"Stable","Stable"
"LINC00547",2.66666666666667,3.33333333333333,0.537903020286041,0.617916177284747,1,-7.88093961276581,"Stable","Stable"
"HBQ1",1.33333333333333,3.33333333333333,0.537902920482319,0.617916240409398,1,-7.88093967489165,"Stable","Stable"
"BMPR1B-DT",1.33333333333333,1.66666666666667,0.537902920482319,0.617916240409398,1,-7.88093967489165,"Stable","Stable"
"COL23A1",-1.33333333333333,1.66666666666667,-0.537902920482319,0.617916240409398,1,-7.88093967489165,"Stable","Stable"
"ZNF503-AS1",-1.33333333333333,1.66666666666667,-0.537902920482319,0.617916240409398,1,-7.88093967489165,"Stable","Stable"
"GTF2H2",53.9186666666667,290.257,0.537865109080412,0.617940155947815,1,-7.88096321101785,"Stable","Stable"
"RBM33-DT",4.99766666666667,54.4988333333333,0.537548225995392,0.618140605193285,1,-7.88116040176646,"Stable","Stable"
"SHANK1",25.3333333333333,58,0.537543749612911,0.618143437080948,1,-7.88116318661526,"Stable","Stable"
"RPSA",3346.33233333334,30442.9291666667,0.53752939993329,0.618152515152153,1,-7.88117211370733,"Stable","Stable"
"CHST11",-118.999666666666,1282.49983333333,-0.537437637364443,0.61821056903766,1,-7.88122919529359,"Stable","Stable"
"ARRB2",108,843.333,0.537432026434617,0.618214118918154,1,-7.8812326853387,"Stable","Stable"
"HLA-B",935.011666666667,4385.17183333333,0.537104954144407,0.618421069962637,1,-7.88143607217712,"Stable","Stable"
"PRMT9",7.00000000000003,243.833333333333,0.537001036560419,0.618486831379441,1,-7.88150066977307,"Stable","Stable"
"SEMA3E",12.4826666666667,23.5746666666667,0.536914419153324,0.618541648099177,1,-7.88155450485378,"Stable","Stable"
"FOXO1",256.920666666667,3056.427,0.53688612478275,0.618559555123621,1,-7.88157208893723,"Stable","Stable"
"CABCOCO1",1.66666666666667,3.83333333333333,0.536793508014244,0.618618172900917,1,-7.88162964177103,"Stable","Stable"
"SRRM2-AS1",1.66666666666667,9.83333333333333,0.536793508014243,0.618618172900917,1,-7.88162964177103,"Stable","Stable"
"GIGYF2",-74.3580000000002,2332.46933333333,-0.536732239743823,0.618656951858328,1,-7.88166770963154,"Stable","Stable"
"CTSK",-86.6673333333334,177.333333333333,-0.536688544104433,0.618684609349538,1,-7.88169485676295,"Stable","Stable"
"HP1BP3",-477.333333333334,4897.00033333333,-0.536688356307099,0.618684728218928,1,-7.88169497343311,"Stable","Stable"
"APTR",9.0003333333334,135.500166666667,0.536677880265863,0.618691359222321,1,-7.88170148167693,"Stable","Stable"
"STAT4",-15.3333333333333,42,-0.536662616429674,0.618701020826107,1,-7.88171096414168,"Stable","Stable"
"IL21R",1.573,3.88016666666667,0.536208574572579,0.618988459221797,1,-7.88199292440891,"Stable","Stable"
"ESM1",-2069.66733333333,3659.16666666667,-0.536013441197122,0.619112016421775,1,-7.88211403844612,"Stable","Stable"
"CNOT4",22.0000000000001,706,0.535742101114471,0.619283852114502,1,-7.88228238806698,"Stable","Stable"
"MBTPS2",91.8876666666666,812.290833333333,0.535695987282038,0.619313058206721,1,-7.8823109914399,"Stable","Stable"
"DBF4",-92.022,379.316666666667,-0.535654430509947,0.619339378811385,1,-7.88233676633196,"Stable","Stable"
"NPIPP1",-17.4526666666667,122.536333333333,-0.535621716054111,0.619360099480217,1,-7.88235705569905,"Stable","Stable"
"ST6GALNAC2",-1.774,2.55366666666667,-0.535549634449212,0.61940575598321,1,-7.8824017565926,"Stable","Stable"
"LOC102723360",313.165333333333,1229.747,0.535549223316852,0.619406016400389,1,-7.88240201153836,"Stable","Stable"
"TMEM131L",69.3343333333332,947.6665,0.535532972033385,0.619416310251452,1,-7.88241208892463,"Stable","Stable"
"CCL5",24.3333333333333,60.8333333333333,0.535450409662013,0.61946860832506,1,-7.88246328155708,"Stable","Stable"
"SAMM50",-286.999333333333,2186.166,-0.535178431006171,0.619640908665536,1,-7.882631872696,"Stable","Stable"
"APEX1",344,3705.66666666667,0.535139729662484,0.619665428594884,1,-7.88265585638882,"Stable","Stable"
"TIMM8A",60.9996666666667,226.8335,0.534993280742344,0.619758219259241,1,-7.8827465988721,"Stable","Stable"
"PRDM16-DT",-1,2.5,-0.534837821389765,0.619856728194378,1,-7.88284290068617,"Stable","Stable"
"POC1B",-46.8499999999999,619.841,-0.534691941184493,0.619949175808676,1,-7.88293324634087,"Stable","Stable"
"SMARCC2",107.234333333332,3162.87016666667,0.534613050836842,0.619999173905064,1,-7.88298209528192,"Stable","Stable"
"FSD2",-1.16566666666667,3.1205,-0.534569993693787,0.620026463131369,1,-7.88300875363326,"Stable","Stable"
"ACTR3",1699.99933333334,12312.3333333333,0.534401035422482,0.620133554384864,1,-7.88311334417238,"Stable","Stable"
"MCM3",-258.333,1799.16683333333,-0.534398591426263,0.620135103551508,1,-7.88311485687208,"Stable","Stable"
"TSKU",53.6666666666666,367.5,0.534353827639157,0.620163478218987,1,-7.88314256213507,"Stable","Stable"
"CELSR2",79.0003333333333,218.1675,0.534271048242692,0.620215952122629,1,-7.88319379073563,"Stable","Stable"
"PDZD8",-281.376666666667,2294.355,-0.53423653072554,0.620237833590171,1,-7.88321515009357,"Stable","Stable"
"LNCOC1",2.10133333333333,11.638,0.533995695782755,0.620390517555015,1,-7.88336414467771,"Stable","Stable"
"TMEM26",5.072,6.888,0.533942514796688,0.620424236179631,1,-7.88339703764519,"Stable","Stable"
"RPL26L1-AS1",7.70533333333334,19.5193333333333,0.533872633372914,0.620468545159919,1,-7.88344025565286,"Stable","Stable"
"NUDT21",141.666666666667,3193.83333333333,0.533507849348288,0.620699871051232,1,-7.88366577536033,"Stable","Stable"
"RGS17",76.6666666666667,257,0.533424550335505,0.620752702010418,1,-7.88371725427636,"Stable","Stable"
"LAMA1",2.66666666666667,11,0.533325039547438,0.620815818576639,1,-7.88377874289673,"Stable","Stable"
"LOC100507250",-1.33333333333333,3,-0.533324942270315,0.620815880278362,1,-7.88377880300025,"Stable","Stable"
"GCKR",1.33333333333333,2,0.533324942270315,0.620815880278362,1,-7.88377880300025,"Stable","Stable"
"IGSF11",-1.33333333333333,2,-0.533324942270315,0.620815880278362,1,-7.88377880300025,"Stable","Stable"
"NR4A3",-5.00000000000001,21.8333333333333,-0.533224653251764,0.620879494386105,1,-7.88384076235501,"Stable","Stable"
"ACY1",-22.7006666666666,257.295,-0.533210797350873,0.620888283602474,1,-7.88384932184126,"Stable","Stable"
"FRMD6",2825.667,10108.5001666667,0.533002324904705,0.621020533060841,1,-7.88397808230901,"Stable","Stable"
"LINC01353",2.33366666666667,7.8335,0.532940554830928,0.621059721650942,1,-7.88401622540093,"Stable","Stable"
"CORO7-PAM16",-3.40766666666667,16.1145,-0.532888943559077,0.621092466372289,1,-7.88404809246132,"Stable","Stable"
"COL5A2",4401.66766666667,13007.1668333333,0.532454382765386,0.621368214464837,1,-7.88431630246621,"Stable","Stable"
"CPSF7",-225.999666666667,2306.3335,-0.532439822552412,0.621377454847364,1,-7.88432528569073,"Stable","Stable"
"HOXD4",57.3333333333334,128.666666666667,0.532289225602895,0.621473033421194,1,-7.88441818700877,"Stable","Stable"
"CRNDE",20.6659999999999,237.333666666667,0.532165527406128,0.621551546953717,1,-7.88449447766403,"Stable","Stable"
"ZNF263",-65.1956666666669,659.0825,-0.532159396419069,0.621555438560517,1,-7.88449825853721,"Stable","Stable"
"SLC35D2-HSD17B3",-3.38466666666667,11.3636666666667,-0.532106912793018,0.621588752826117,1,-7.88453062272056,"Stable","Stable"
"CCDC169",17.9596666666667,55.6041666666667,0.532103284574628,0.621591055897256,1,-7.88453285996914,"Stable","Stable"
"TMEM79",-13.1766666666666,191.312,-0.532040590308762,0.621630852925536,1,-7.88457151668911,"Stable","Stable"
"FNIP2",-109.333666666667,1237.3335,-0.531948771473039,0.621689140409958,1,-7.8846281241764,"Stable","Stable"
"UQCC1",-38.0006666666669,742.999666666667,-0.531709223040837,0.621841223618186,1,-7.88477576867245,"Stable","Stable"
"MXD4",-635.666666666668,6007.50033333333,-0.531700925236241,0.621846492086103,1,-7.88478088194239,"Stable","Stable"
"RBM4B",17.3439999999999,447.447333333333,0.531498105113611,0.621975275654295,1,-7.88490584200252,"Stable","Stable"
"TRAPPC4",-168.408,1347.87066666667,-0.531412271789569,0.622029781615068,1,-7.88495871246239,"Stable","Stable"
"RPA1",-330.075333333333,2882.60266666667,-0.531324956660314,0.622085231513032,1,-7.88501248800964,"Stable","Stable"
"OVCH1-AS1",34.0656666666667,264.963833333333,0.531215678556501,0.622154633310396,1,-7.88507977921117,"Stable","Stable"
"CLCN2",-11.1393333333333,105.784666666667,-0.531170502668105,0.622183325582621,1,-7.88510759405759,"Stable","Stable"
"MASTL",-77.7866666666668,383.966666666667,-0.531136631905079,0.622204838227115,1,-7.88512844696941,"Stable","Stable"
"RPS3AP21",-0.656,4.464,-0.531065569196382,0.622249974388344,1,-7.88517219373955,"Stable","Stable"
"TAPBP",247.135666666667,3310.74483333333,0.530946004987953,0.622325921202916,1,-7.8852457868759,"Stable","Stable"
"PHLPP1",-141,543.5,-0.530698467141324,0.622483174256783,1,-7.88539810321904,"Stable","Stable"
"SIRT7",67.6673333333333,578.5,0.530640572066634,0.622519956647018,1,-7.88543371857535,"Stable","Stable"
"LRCH4",-154.953333333333,1097.7,-0.53057877815948,0.622559217523388,1,-7.88547172863225,"Stable","Stable"
"PPIEL",5.57733333333332,19.4553333333333,0.530515570169817,0.622599378385274,1,-7.88551060450243,"Stable","Stable"
"ICOSLG",112.543333333333,412.285333333333,0.530473177864182,0.622626314329386,1,-7.88553667548506,"Stable","Stable"
"HS3ST3B1",3.45233333333333,7.39283333333333,0.530409978706391,0.622666472190265,1,-7.88557553916036,"Stable","Stable"
"HACL1",-110.425333333333,946.280333333333,-0.530255558637041,0.622764600001142,1,-7.88567048117302,"Stable","Stable"
"CTDSP1",-174.957333333333,2163.69266666667,-0.530246148209637,0.622770580254872,1,-7.88567626620003,"Stable","Stable"
"GRASLND",-13.667,44.5001666666667,-0.530080582097933,0.622875801901009,1,-7.88577803270026,"Stable","Stable"
"FRS3",10,149,0.530041200933716,0.622900831251202,1,-7.88580223454895,"Stable","Stable"
"CD101",3.06933333333333,8.20133333333333,0.529866996802393,0.623011556841426,1,-7.88590927352041,"Stable","Stable"
"RIMBP3B",-4.18133333333333,9.19533333333333,-0.529856288650901,0.623018363418348,1,-7.88591585209385,"Stable","Stable"
"CHTF8",94.1270000000013,2718.90516666667,0.529306499662108,0.623367893951171,1,-7.88625345978112,"Stable","Stable"
"MMP14",4487.99966666667,15683.3331666667,0.529299308401596,0.623372466606193,1,-7.88625787367127,"Stable","Stable"
"USP44",11,38.5,0.52910500772393,0.623496022825853,1,-7.88637711271975,"Stable","Stable"
"RPAP3",-106,729.333333333333,-0.529092231528375,0.62350414775289,1,-7.8863849519136,"Stable","Stable"
"RNF139",32.0000000000001,909,0.529091712333845,0.623504477932158,1,-7.8863852704765,"Stable","Stable"
"TMSB4XP4",-31.715,254.875166666667,-0.529071945203771,0.623517048821924,1,-7.886397398818,"Stable","Stable"
"SELP",267.666333333333,464.499833333333,0.528950959843659,0.623593992685723,1,-7.88647162208739,"Stable","Stable"
"GATA3",-31,68.1666666666667,-0.528900752768739,0.623625924891402,1,-7.88650241924955,"Stable","Stable"
