"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Change","Sig"
"PWWP3A",42.4813333333334,1057.286,0.373622925352194,0.726805252175245,1,-7.85505598950197,"Stable","Stable"
"STXBP5",-173.334666666667,1727.00033333333,-0.373541466855928,0.726861525975066,1,-7.85509241486852,"Stable","Stable"
"SHC2",153.333666666667,1065.00016666667,0.373501066534836,0.726889436404357,1,-7.85511047771075,"Stable","Stable"
"AUP1",-208.286333333333,2323.4465,-0.373487578050755,0.726898754991733,1,-7.85511650795781,"Stable","Stable"
"FSCN3",0.401,1.2155,0.37342554498477,0.726941611573155,1,-7.85514423822971,"Stable","Stable"
"LACTB2",33.9993333333333,318.999666666667,0.373384546096556,0.726969936994067,1,-7.85516256335316,"Stable","Stable"
"ZNF234",13.809,272.0955,0.373316449366607,0.72701698499239,1,-7.85519299614011,"Stable","Stable"
"GBX2-AS1",-8.00133333333333,26.3693333333333,-0.373299302340429,0.727028832090559,1,-7.85520065841784,"Stable","Stable"
"SMIM10L1",-41.137,408.7105,-0.373293723232239,0.727032686786865,1,-7.85520315141334,"Stable","Stable"
"SH3RF1",-164.666666666667,818.666666666667,-0.373284892143953,0.727038788348615,1,-7.85520709746798,"Stable","Stable"
"ERCC6L2-AS1",-9.72666666666665,95.4053333333333,-0.373137099413384,0.727140904649014,1,-7.85527312372615,"Stable","Stable"
"CLPTM1",87.6680000000001,2956.16633333333,0.373023042486222,0.72721971605891,1,-7.85532406182159,"Stable","Stable"
"C4A",-6.71533333333334,41.237,-0.373011555851723,0.727227653352088,1,-7.85532919097229,"Stable","Stable"
"MGP",366.001,778.999833333333,0.373000148929407,0.727235535604288,1,-7.8553342843827,"Stable","Stable"
"DNLZ",34.812,234.478333333333,0.372971732778363,0.727255171511048,1,-7.85534697210737,"Stable","Stable"
"RBM23",-56.3320000000006,1564.83266666667,-0.372908354702455,0.727298967432664,1,-7.85537526696637,"Stable","Stable"
"AHI1-DT",1.06566666666667,5.1365,0.372848309369452,0.72734046148562,1,-7.85540206978633,"Stable","Stable"
"TMEM100",146,548.333333333333,0.372741435306982,0.727414319072761,1,-7.85544976585416,"Stable","Stable"
"MICB",31.0003333333332,395.1665,0.372708756041194,0.727436903476472,1,-7.85546434749757,"Stable","Stable"
"FLYWCH2",-76.6666666666666,484.666666666667,-0.372704173479009,0.727440070478343,1,-7.8554663921629,"Stable","Stable"
"TRPS1",-10,29.6666666666667,-0.372648868602679,0.727478292106926,1,-7.85549106645144,"Stable","Stable"
"DTX2",-17.9763333333333,281.982833333333,-0.37264877210317,0.72747835879931,1,-7.85549110950173,"Stable","Stable"
"WAC",234.729333333333,4729.149,0.372454481267323,0.727612642192058,1,-7.8555777652346,"Stable","Stable"
"DEPDC7",-1.33333333333333,4.66666666666667,-0.372395520184105,0.727653395230869,1,-7.85560405412562,"Stable","Stable"
"ATP5F1A",-254.999333333331,9881.83366666667,-0.372332700724181,0.727696816303508,1,-7.85563205905939,"Stable","Stable"
"ACAA2",-172.660333333333,1189.32983333333,-0.372318200126327,0.727706839350165,1,-7.85563852280203,"Stable","Stable"
"CD9",1892.33333333333,16815.1666666667,0.372103573221699,0.727855200506207,1,-7.85573416668873,"Stable","Stable"
"BTAF1",58.3333333333335,1553.5,0.372086872790518,0.727866745298981,1,-7.85574160671384,"Stable","Stable"
"NAT8L",-12,31.6666666666667,-0.371959376776569,0.727954884484038,1,-7.8557983957567,"Stable","Stable"
"KIF3A",-75.3336666666667,601.999833333333,-0.371833635665973,0.728041815396154,1,-7.85585438529011,"Stable","Stable"
"RBM27",53.7900000000002,1157.51733333333,0.371827225806087,0.728046246972894,1,-7.85585723897395,"Stable","Stable"
"SAMD14",45.2403333333333,519.770166666667,0.371707335966812,0.728129137392928,1,-7.85591060571037,"Stable","Stable"
"RPL7",1571.81633333333,28455.8778333333,0.371380006016921,0.728355472006494,1,-7.85605622851515,"Stable","Stable"
"NUCB2",-258.039666666667,1688.3135,-0.371354892867664,0.72837283803444,1,-7.85606739591159,"Stable","Stable"
"FTX",-66.9753333333335,937.963333333333,-0.371343150315809,0.728380958209045,1,-7.85607261738493,"Stable","Stable"
"SLC25A3",-514.000333333332,10337.6665,-0.371263188591302,0.728436254232208,1,-7.85610816926073,"Stable","Stable"
"ZNF33B",78.7503333333335,946.369166666667,0.37122302407198,0.728464029991011,1,-7.85612602414995,"Stable","Stable"
"CLSPN",125.667,613.8335,0.371148414940913,0.728515627226469,1,-7.85615918637829,"Stable","Stable"
"TTC23-AS1",-1.67633333333333,8.83716666666667,-0.371133769626551,0.728525755648158,1,-7.85616569518731,"Stable","Stable"
"MTM1",-24.0003333333333,817.6665,-0.370986221297638,0.728627800956539,1,-7.85623125659343,"Stable","Stable"
"G6PD",-702.334999999995,5238.8335,-0.370955313376905,0.728649177908254,1,-7.8562449870808,"Stable","Stable"
"PEX19",-217.489,2149.3645,-0.370777387661071,0.728772242998974,1,-7.85632400769505,"Stable","Stable"
"PRUNE2",-34.6706666666665,815.997,-0.370700970873356,0.728825100848314,1,-7.85635793512615,"Stable","Stable"
"FEZ1",69.7146666666665,1563.118,0.370646599188631,0.728862711090111,1,-7.85638207101207,"Stable","Stable"
"PEF1",167.995333333334,2337.003,0.370610557919997,0.728887642229737,1,-7.85639806809952,"Stable","Stable"
"H2BC12",4.33800000000001,82.1643333333333,0.370583912078214,0.728906074445932,1,-7.85640989404567,"Stable","Stable"
"NEIL1",34.1143333333333,304.3835,0.370503494202671,0.728961704699229,1,-7.85644558024467,"Stable","Stable"
"PTGS2",446.243333333334,1136.54466666667,0.370480223132153,0.728977803176829,1,-7.8564559056509,"Stable","Stable"
"VGF",-7.33333333333334,17.3333333333333,-0.370389788927075,0.729040365395139,1,-7.85649602566622,"Stable","Stable"
"ATL3",133.000000000001,3283.16666666667,0.370378749008029,0.729048002963145,1,-7.85650092276132,"Stable","Stable"
"NCBP1",192.334,1963.5,0.370314758763512,0.729092273032985,1,-7.85652930490657,"Stable","Stable"
"NUPR1",255.951333333333,995.045333333333,0.370278702445693,0.729117218259865,1,-7.85654529525312,"Stable","Stable"
"RUSC2",-166.333666666666,1828.49983333333,-0.370223474364753,0.729155428066446,1,-7.85656978511381,"Stable","Stable"
"TBC1D32",5.00033333333333,52.4998333333333,0.370197307905634,0.729173531780906,1,-7.85658138694667,"Stable","Stable"
"B3GALT4",-35,134.833333333333,-0.370181275096659,0.729184624459254,1,-7.85658849528485,"Stable","Stable"
"ONECUT2",-3.00000000000001,13.8333333333333,-0.370155190556683,0.729202671834307,1,-7.85660005956232,"Stable","Stable"
"MYH11",6.52133333333333,29.7973333333333,0.370078393572775,0.729255807355187,1,-7.85663410218036,"Stable","Stable"
"SETD4",-38.6666666666667,272.333666666667,-0.369989652512189,0.729317209189593,1,-7.85667343113657,"Stable","Stable"
"MTHFR",227.679333333333,1421.775,0.369933879996264,0.729355800621372,1,-7.8566981443145,"Stable","Stable"
"RFXANK",-65.22,961.137,-0.369928033702601,0.729359845981767,1,-7.85670073464456,"Stable","Stable"
"MTLN",-21,318.5,-0.369893516130421,0.729383730732973,1,-7.85671602763886,"Stable","Stable"
"TGIF1",62.9993333333334,1212.50033333333,0.369868545806967,0.729401009405688,1,-7.85672708989574,"Stable","Stable"
"PAIP1",-125.675333333332,2913.31466666667,-0.369808570914138,0.729442510913235,1,-7.85675365688461,"Stable","Stable"
"B9D2",18,142.666333333333,0.369790185524452,0.729455233481164,1,-7.85676180022504,"Stable","Stable"
"GPAA1P2",7.44466666666667,17.1913333333333,0.369738984585721,0.729490664738445,1,-7.85678447637889,"Stable","Stable"
"LINC03105",214.614666666666,663.243333333333,0.369694915910484,0.729521161084615,1,-7.85680399140116,"Stable","Stable"
"LOC100128494",-0.850666666666665,10.2223333333333,-0.369645317000757,0.72955548516905,1,-7.85682595278207,"Stable","Stable"
"RUBCN",-115.742333333334,896.539166666667,-0.369570182113073,0.729607482431619,1,-7.85685921571261,"Stable","Stable"
"RPL23AP25",0.261,0.4945,0.369551889355069,0.729620142236748,1,-7.85686731313195,"Stable","Stable"
"SELENBP1",8.66666666666667,26,0.369524461747575,0.729639124157575,1,-7.85687945345372,"Stable","Stable"
"ANKRD63",-3.33333333333333,7.66666666666667,-0.369295495948281,0.729797594325684,1,-7.85698076797808,"Stable","Stable"
"BLOC1S6",-48.9996666666657,2527.83416666667,-0.369248552281357,0.729830086625651,1,-7.85700153270004,"Stable","Stable"
"FAM247A",-7.38233333333333,14.1945,-0.369062826748195,0.729958644129124,1,-7.85708366093818,"Stable","Stable"
"NEDD4L",-391.649333333334,2406.46533333333,-0.368992203331892,0.730007531781421,1,-7.85711488060739,"Stable","Stable"
"GMDS-DT",-14.666,110.333666666667,-0.368917677123277,0.730059122721011,1,-7.85714781946716,"Stable","Stable"
"CDC26",29.6666666666666,638.5,0.368864259354604,0.730096102341241,1,-7.85717142504893,"Stable","Stable"
"TOP3B",-53.083,641.032833333333,-0.368817589203436,0.730128411490851,1,-7.8571920462026,"Stable","Stable"
"PYGL",261.194,2444.26333333333,0.368812609789781,0.730131858714714,1,-7.85719424620656,"Stable","Stable"
"GNAI2",1607.66566666666,36524.1665,0.368706765369723,0.730205136088218,1,-7.85724100379151,"Stable","Stable"
"YBX1",903.993999999999,22554.284,0.368700797131022,0.730209268074302,1,-7.85724363993218,"Stable","Stable"
"RPS6KA4",141.666333333333,1327.8335,0.368678883525194,0.730224439597618,1,-7.85725331871742,"Stable","Stable"
"EN1",1.66666666666667,3.16666666666667,0.368577235962123,0.730294815532868,1,-7.85729820728764,"Stable","Stable"
"BRSK2",41.9996666666667,107.6665,0.368491303724565,0.73035431339177,1,-7.85733614676574,"Stable","Stable"
"SBF1",-280.824333333333,3512.68216666667,-0.368469486918298,0.730369419296276,1,-7.85734577766637,"Stable","Stable"
"HNRNPH1",525.495333333332,7626.58666666667,0.368409774239632,0.730410764957178,1,-7.85737213474355,"Stable","Stable"
"RIDA",19.3336666666666,214.000166666667,0.368371320952455,0.730437390978573,1,-7.8573891058414,"Stable","Stable"
"SNRPC",105.334333333333,1557.00016666667,0.368255549506675,0.730517556765464,1,-7.8574401907605,"Stable","Stable"
"AKAP9",191.665333333333,3132.167,0.368196637703372,0.730558351741028,1,-7.85746618020692,"Stable","Stable"
"RNF157-AS1",1.485,4.05116666666667,0.368150374789287,0.730590388415884,1,-7.85748658675558,"Stable","Stable"
"POLDIP2",-439.916333333335,3774.6375,-0.368054040668278,0.730657101076574,1,-7.8575290719757,"Stable","Stable"
"IKBKGP1",-7.53733333333333,34.9666666666667,-0.368038512222463,0.730667854997522,1,-7.8575359193468,"Stable","Stable"
"NUP54",64.4936666666666,914.545833333333,0.367994262684833,0.730698499552345,1,-7.85755542998835,"Stable","Stable"
"PPP1R37",-65.895,1060.05283333333,-0.367951344748777,0.7307282224923,1,-7.85757435139531,"Stable","Stable"
"AGBL4",1.33333333333333,4.66666666666667,0.367863155268263,0.730789300137757,1,-7.85761322536135,"Stable","Stable"
"SARDH",0.666666666666667,2.66666666666667,0.367863040342437,0.730789379733822,1,-7.85761327601501,"Stable","Stable"
"PKD1P6-NPIPP1",-51.7806666666667,313.541666666667,-0.367725840257895,0.730884405526643,1,-7.85767373649539,"Stable","Stable"
"ZNF554",7.99566666666662,98.6685,0.367421857622162,0.731094966634725,1,-7.8578076183516,"Stable","Stable"
"IRS1",-55,158.5,-0.367188367182837,0.731256718737415,1,-7.85791038312109,"Stable","Stable"
"CDC16",-166.334333333334,2016.49983333333,-0.367159305365247,0.731276852675405,1,-7.85792316964106,"Stable","Stable"
"PRPF18",55.7516666666668,759.728833333333,0.36712735623323,0.731298987233417,1,-7.85793722541678,"Stable","Stable"
"SLC19A2",-34.9999999999999,192.166666666667,-0.36699178037035,0.73139291850254,1,-7.85799685821849,"Stable","Stable"
"PAK3",-8.66666666666665,26,-0.366988617730104,0.731395109747214,1,-7.85799824905365,"Stable","Stable"
"TMEM140",-128.691333333333,1209.74633333333,-0.366884917465268,0.731466960473582,1,-7.85804384712111,"Stable","Stable"
"DCTD",102.666666666667,2264.00033333333,0.366724480542792,0.731578128748986,1,-7.85811436906681,"Stable","Stable"
"COMMD10",47.3333333333333,641,0.366618385330994,0.731651647445559,1,-7.85816098858175,"Stable","Stable"
"DUT",88.8533333333332,1403.68133333333,0.366594977245565,0.73166786854476,1,-7.85817127267319,"Stable","Stable"
"ZNF322",-58.0519999999999,985.307333333333,-0.366569725072406,0.731685367728584,1,-7.85818236625429,"Stable","Stable"
"SLC44A4",-2,4.33333333333333,-0.366551717322208,0.73169784681017,1,-7.85819027683613,"Stable","Stable"
"TTC4",-94.3256666666666,637.720166666667,-0.366528705480627,0.731713793790551,1,-7.85820038512295,"Stable","Stable"
"TANC1",-251.999666666667,6393.3335,-0.366423531927911,0.731786680084851,1,-7.85824657656248,"Stable","Stable"
"NCEH1",-131.333333333333,970.333666666667,-0.366419655100154,0.731789366828587,1,-7.85824827899871,"Stable","Stable"
"NSUN7",1.445,3.7225,0.366403769266848,0.73180037617727,1,-7.85825525478815,"Stable","Stable"
"DDX11-AS1",-1.33333333333333,5,-0.366388748216378,0.7318107862768,1,-7.85826185057311,"Stable","Stable"
"ENTPD8",1.33333333333333,8,0.366388748216378,0.7318107862768,1,-7.85826185057311,"Stable","Stable"
"ELMO1",75.6656666666668,1467.1665,0.366378874011606,0.731817629474432,1,-7.85826618622568,"Stable","Stable"
"DNAAF2",22.0000000000001,447,0.36636860088542,0.731824749171235,1,-7.85827069692385,"Stable","Stable"
"SNTA1",16.3333333333334,184.5,0.366357659704985,0.731832331892328,1,-7.85827550081913,"Stable","Stable"
"SRBD1",61.6666666666665,676.166666666667,0.366344131714738,0.731841707437256,1,-7.85828144030742,"Stable","Stable"
"FAM117B",20.3333333333334,206.5,0.366132651516662,0.731988280587487,1,-7.85837426432153,"Stable","Stable"
"ZFP69",-11,73.8333333333333,-0.365954870406306,0.732111508039196,1,-7.85845225805476,"Stable","Stable"
"IFIT2",22.6663333333333,153.666833333333,0.365948327393249,0.732116043456166,1,-7.85845512783934,"Stable","Stable"
"PRKRIP1",-35.9113333333331,566.873666666667,-0.365925947998069,0.73213155626844,1,-7.85846494314341,"Stable","Stable"
"AGPAT1",-70.855,2075.9985,-0.365843182229007,0.732188928662483,1,-7.8585012382131,"Stable","Stable"
"DDX5",757.285666666663,17265.9775,0.365804389307936,0.732215820240641,1,-7.85851824732667,"Stable","Stable"
"COPB2-DT",-6.04499999999999,26.3651666666667,-0.365759108939408,0.732247209551026,1,-7.85853809878118,"Stable","Stable"
"PIERCE2",-3.33333333333334,35.6666666666667,-0.365745633189125,0.732256551346974,1,-7.85854400626596,"Stable","Stable"
"SRSF10",101.999,3178.66716666667,0.365646281043739,0.732325426951717,1,-7.85858755384943,"Stable","Stable"
"INAFM2",-222.666666666667,1230.33333333333,-0.365613937679676,0.732347849548881,1,-7.85860172805186,"Stable","Stable"
"RRBP1",262,7465.66666666667,0.365533582718356,0.73240355839451,1,-7.85863693783423,"Stable","Stable"
"ZZEF1",-232.666333333334,3297.66683333333,-0.365527316248796,0.732407902923,1,-7.8586396833586,"Stable","Stable"
"NFKBIA",-162.000333333333,2540.3335,-0.365424538197683,0.732479160406382,1,-7.85868470714011,"Stable","Stable"
"IGF2R",796.666333333329,11338.9995,0.365398838067617,0.732496979173814,1,-7.85869596368963,"Stable","Stable"
"SHANK1",17.6666666666667,54.1666666666667,0.365385450979288,0.732506260973456,1,-7.85870182688411,"Stable","Stable"
"ZNF639",66.6666666666664,957.999666666667,0.365253703755108,0.732597609459369,1,-7.85875951796981,"Stable","Stable"
"PPIH",33.193,453.736166666667,0.365192674122413,0.732639926860475,1,-7.8587862357558,"Stable","Stable"
"GRAMD4",48.3326666666668,622.833333333333,0.36506059489308,0.732731513291725,1,-7.85884404356237,"Stable","Stable"
"SLX9",-45.3166666666665,416.991333333333,-0.3649765310937,0.732789807605069,1,-7.8588808259862,"Stable","Stable"
"CCDC22",22.6666666666666,359,0.364936976886308,0.73281723734073,1,-7.85889813032475,"Stable","Stable"
"NUDT4B",106.152666666667,776.614666666667,0.364862713268104,0.732868738364972,1,-7.85893061472616,"Stable","Stable"
"UCP2",-72,256.333333333333,-0.364719598362086,0.732967991744291,1,-7.85899319856847,"Stable","Stable"
"PCCA",95.6543333333334,692.5675,0.364683882478213,0.732992762476051,1,-7.85900881345543,"Stable","Stable"
"OAF",101.666666666666,1120.5,0.364618503631878,0.733038106942512,1,-7.85903739319076,"Stable","Stable"
"IL1RL2",1,2.16666666666667,0.364610515279819,0.733043647471265,1,-7.85904088489252,"Stable","Stable"
"CIRBP-AS1",3.66666666666666,21.8333333333333,0.364525724305503,0.733102457644523,1,-7.85907794252856,"Stable","Stable"
"ECM1",37.6663333333333,114.833166666667,0.36425134423029,0.733292779877878,1,-7.85919780406025,"Stable","Stable"
"SBDSP1",-86.0393333333333,683.757666666667,-0.364226757451969,0.733309835476705,1,-7.859208540533,"Stable","Stable"
"CYP26C1",1.92666666666667,11.4116666666667,0.364214030793395,0.733318663902732,1,-7.85921409770084,"Stable","Stable"
"ZNF483",-5.00000000000001,65.5,-0.364200443182707,0.733328089621604,1,-7.85922003060715,"Stable","Stable"
"HEATR6",41.6673333333334,364.500333333333,0.364131181044733,0.733376137602891,1,-7.85925027005941,"Stable","Stable"
"TNNI3K",-0.308666666666667,0.821,-0.364100438211598,0.733397464743538,1,-7.85926369047419,"Stable","Stable"
"RPS3P5",-0.523333333333334,2.01833333333333,-0.364074902250468,0.733415179953144,1,-7.85927483708286,"Stable","Stable"
"LGMN",301.333,1633.33316666667,0.364039022361512,0.733440071449529,1,-7.85929049764156,"Stable","Stable"
"LINC00622",9.33333333333333,56,0.363814073521078,0.733596137493505,1,-7.85938864844434,"Stable","Stable"
"C8orf88",-18.3853333333333,53.0836666666667,-0.363642908944927,0.733714899115801,1,-7.85946329367288,"Stable","Stable"
"EPS15",-220.667000000001,3315.66683333333,-0.363634071906794,0.733721030888222,1,-7.8594671466284,"Stable","Stable"
"RGL2",119.686666666668,2780.85133333333,0.363575548694293,0.733761639097795,1,-7.85949266057606,"Stable","Stable"
"CLUL1",-1.33333333333333,4.66666666666667,-0.363492349636733,0.733819371220151,1,-7.85952892563949,"Stable","Stable"
"FZD10",2.33333333333333,4.5,0.363463172491049,0.733839617841924,1,-7.85954164161883,"Stable","Stable"
"MYLK3",-9.66666666666667,24.1666666666667,-0.363395431682477,0.733886625576877,1,-7.85957116071268,"Stable","Stable"
"DYNLT1",105,2016.167,0.363368129436793,0.733905571960395,1,-7.85958305662338,"Stable","Stable"
"CEP120",-80,913,-0.363336346389048,0.733927628079142,1,-7.85959690381537,"Stable","Stable"
"SSC5D",8.33333333333334,28.1666666666667,0.363307060497157,0.733947951545856,1,-7.85960966204341,"Stable","Stable"
"TRAPPC2L",43.3330000000002,717.332833333333,0.363270961818505,0.733973003224615,1,-7.85962538689365,"Stable","Stable"
"ZNF713",-3.50566666666666,69.3628333333333,-0.36314131445966,0.73406297885514,1,-7.85968185014137,"Stable","Stable"
"PPP1CB",128,5170.63933333333,0.363104193916167,0.734088741553067,1,-7.85969801317507,"Stable","Stable"
"ITM2B",3689.99966666667,16920.9998333333,0.363020913507726,0.734146542008333,1,-7.85973426950051,"Stable","Stable"
"C2-AS1",-0.416666666666667,0.958333333333333,-0.362977916373808,0.734176384829224,1,-7.85975298534905,"Stable","Stable"
"RTKN",74.3330000000001,485.166833333333,0.362880245862163,0.734244176625147,1,-7.85979549176155,"Stable","Stable"
"RCHY1",51.3616666666666,761.098833333333,0.362846909403037,0.734267315676017,1,-7.85980999739991,"Stable","Stable"
"ALDH1L2",-220.999666666667,490.499833333333,-0.362722592132896,0.734353608056677,1,-7.85986408033293,"Stable","Stable"
"LGR4",190.666333333333,481.999833333333,0.362717345545264,0.734357249974745,1,-7.85986636242346,"Stable","Stable"
"PBX2",127.075666666667,2668.85783333333,0.362716275677746,0.734357992624155,1,-7.85986682777632,"Stable","Stable"
"PTGER2",2,5.33333333333333,0.362699928988525,0.734369339734825,1,-7.85987393782214,"Stable","Stable"
"LYRM4",24.6663333333332,845.333166666667,0.362628252702786,0.734419095029257,1,-7.85990511010394,"Stable","Stable"
"LOC124902947",-0.667666666666667,4.0005,-0.362527660220821,0.734488925604557,1,-7.85994884838838,"Stable","Stable"
"ST7",-85.6696666666668,564.5045,-0.362422008626603,0.734562271471486,1,-7.85999477413798,"Stable","Stable"
"DDX49",-96.9996666666663,1003.1665,-0.362385021809386,0.734587949402794,1,-7.86001084898683,"Stable","Stable"
"PUS7",174.333333333333,789.166666666667,0.362370730167685,0.734597871421393,1,-7.86001705986768,"Stable","Stable"
"ZNF473",-35.3333333333333,310.666666666667,-0.362247072948783,0.734683723423029,1,-7.86007078938091,"Stable","Stable"
"CYB5RL",-26.861,192.631833333333,-0.362184384428828,0.734727248201507,1,-7.86009802119252,"Stable","Stable"
"MED16",-98.9556666666667,1623.87516666667,-0.362171214140334,0.734736392512879,1,-7.86010374178602,"Stable","Stable"
"ATP2C2",0.397,1.53283333333333,0.362165406625901,0.734740424766194,1,-7.86010626425253,"Stable","Stable"
"GNPTAB",-112.000666666668,2749.66666666667,-0.36213231395967,0.73476340174599,1,-7.86012063717104,"Stable","Stable"
"ARMCX1",-48.6666666666666,879.333333333333,-0.362102624831834,0.734784015854199,1,-7.8601335308034,"Stable","Stable"
"SOD3",3.33333333333334,12,0.362069704503628,0.734806873799009,1,-7.86014782654641,"Stable","Stable"
"GPBAR1",1.33333333333333,4,0.362069673820932,0.734806895103426,1,-7.86014783986989,"Stable","Stable"
"ECM2",-0.666666666666667,3,-0.362069564239943,0.734806971190584,1,-7.86014788745369,"Stable","Stable"
"NFAM1",0.666666666666667,2,0.362069564239943,0.734806971190585,1,-7.86014788745369,"Stable","Stable"
"CCR4",-0.666666666666667,2,-0.362069564239943,0.734806971190585,1,-7.86014788745369,"Stable","Stable"
"NOX1",-0.333333333333334,1.5,-0.362069125916979,0.734807275538565,1,-7.86014807778834,"Stable","Stable"
"EPHA10",-0.333333333333334,1.5,-0.362069125916979,0.734807275538565,1,-7.86014807778834,"Stable","Stable"
"GAS8-AS1",-0.333333333333334,1.5,-0.362069125916979,0.734807275538565,1,-7.86014807778834,"Stable","Stable"
"UPK3B",-0.333333333333334,1.5,-0.362069125916979,0.734807275538565,1,-7.86014807778834,"Stable","Stable"
"MYO1G",0.333333333333333,1.5,0.362069125916978,0.734807275538565,1,-7.86014807778834,"Stable","Stable"
"TTC23L",0.333333333333333,1.5,0.362069125916978,0.734807275538565,1,-7.86014807778834,"Stable","Stable"
"CLEC4F",0.333333333333333,1.5,0.362069125916978,0.734807275538565,1,-7.86014807778834,"Stable","Stable"
"PSG3",-0.333333333333333,1.5,-0.362069125916978,0.734807275538565,1,-7.86014807778834,"Stable","Stable"
"UBE2FP3",0.333333333333333,3.5,0.362069125916977,0.734807275538566,1,-7.86014807778834,"Stable","Stable"
"NABP2",-102.333666666667,999.499833333333,-0.361881475531197,0.734937575238778,1,-7.86022954204753,"Stable","Stable"
"ZNF768",-161.328,1344.993,-0.361835451645625,0.734969534688282,1,-7.86024951624005,"Stable","Stable"
"GNE",39.3333333333334,757.333,0.361834085857837,0.734970483114838,1,-7.86025010895033,"Stable","Stable"
"LYSMD4",-30.293,215.253166666667,-0.361809439542206,0.734987598037492,1,-7.86026080433911,"Stable","Stable"
"TLR4",-1460.097,7068.77116666667,-0.361785019390141,0.735004556088149,1,-7.86027140090812,"Stable","Stable"
"BGN",4659.33333333334,20198.3333333333,0.361779928985861,0.735008091032846,1,-7.86027360968853,"Stable","Stable"
"ADGRF5P1",0.232,0.449666666666667,0.361766081435923,0.735017707268004,1,-7.8602796181396,"Stable","Stable"
"HSPA5",-5587.34066666666,32356.6613333333,-0.361689115900786,0.735071155949382,1,-7.86031300954302,"Stable","Stable"
"TMEM184A",-12.3446666666667,77.878,-0.361634251454111,0.735109257630676,1,-7.86033680834143,"Stable","Stable"
"OSBPL8",151.334000000001,2897.666,0.361535345804094,0.735177946875077,1,-7.86037970252266,"Stable","Stable"
"MEF2C-AS2",-0.665666666666666,2.00083333333333,-0.361526363863232,0.735184184912869,1,-7.86038359733555,"Stable","Stable"
"DENND2C",14.6663333333333,109.333166666667,0.361512719522248,0.735193661075549,1,-7.86038951371749,"Stable","Stable"
"KRAS",476.663999999999,3070.39,0.361421562286361,0.73525697233763,1,-7.86042903541963,"Stable","Stable"
"TMEM255B",72.9996666666668,1246.49983333333,0.361419701798904,0.735258264524542,1,-7.8604298419463,"Stable","Stable"
"PAX8-AS1",-85.2893333333333,343.121333333333,-0.361413511911021,0.735262563669935,1,-7.86043252525247,"Stable","Stable"
"GCNT4",4.33333333333333,14.1666666666667,0.361402050596085,0.735270524080365,1,-7.86043749359956,"Stable","Stable"
"AIMP2",-146.188666666666,935.447333333333,-0.36139524428584,0.735275251394653,1,-7.86044044398604,"Stable","Stable"
"NBEA",43.8143333333333,197.2405,0.361339500371615,0.735313968786266,1,-7.86046460578784,"Stable","Stable"
"GLS",377.134666666667,7002.248,0.361339000258608,0.735314316148085,1,-7.8604648225424,"Stable","Stable"
"TLL1",38.3330000000001,184.1665,0.361331907777216,0.73531924235729,1,-7.86046789647272,"Stable","Stable"
"NECTIN1",72.9999999999999,534.5,0.361302134328983,0.73533992220118,1,-7.86048079987193,"Stable","Stable"
"GJA5",-7.46166666666667,20.0718333333333,-0.361284696545295,0.7353520341452,1,-7.86048835670144,"Stable","Stable"
"SMAD5-AS1",-0.929666666666667,2.0945,-0.361223595056413,0.7353944747693,1,-7.86051483290899,"Stable","Stable"
"ZGLP1",2.98599999999999,26.608,0.361205885817071,0.735406775680998,1,-7.86052250580617,"Stable","Stable"
"SF1",-485.667333333335,5885.83266666667,-0.361185317096792,0.735421062918737,1,-7.86053141718942,"Stable","Stable"
"MMP9",-2.33333333333333,8.16666666666667,-0.361149570695268,0.73544589302815,1,-7.86054690315772,"Stable","Stable"
"DYRK1B",-69.333666666667,933.3335,-0.361072965944552,0.735499105396587,1,-7.86058008482959,"Stable","Stable"
"FYN",-239.667666666667,2697.4995,-0.360955452372263,0.735580737914777,1,-7.86063097347497,"Stable","Stable"
"RPL18AP6",-0.604333333333334,4.77383333333333,-0.360846765074869,0.735656242834449,1,-7.86067802609173,"Stable","Stable"
"NDUFA6",76.6666666666667,1021.33333333333,0.360820257067129,0.735674658451423,1,-7.86068949984834,"Stable","Stable"
"ATP6V1E1",-122,3242.33333333333,-0.360805640613133,0.735684812870406,1,-7.86069582611234,"Stable","Stable"
"CYP4Z1",2.33333333333333,5.5,0.360692129666756,0.735763673974986,1,-7.86074494749259,"Stable","Stable"
"LRATD1",11.6666666666667,57.833,0.360601481614754,0.735826653994928,1,-7.86078416462087,"Stable","Stable"
"IRAK1",-666.333333333334,5718.49966666667,-0.36056888946093,0.735849298820059,1,-7.86079826272238,"Stable","Stable"
"MRPL16",-63.9999999999998,759.333333333333,-0.360568333973794,0.735849684771826,1,-7.86079850299419,"Stable","Stable"
"RPL15P3",4.81233333333334,74.6051666666667,0.360487668442992,0.735905732067367,1,-7.8608333905733,"Stable","Stable"
"EMD",-148.333666666667,1611.50016666667,-0.360450046405755,0.735931872940951,1,-7.8608496594731,"Stable","Stable"
"CYP2T1P",1.66666666666666,13.1666666666667,0.360272804213802,0.736055031641719,1,-7.86092628285547,"Stable","Stable"
"PRPS1",74.6669999999999,981.000833333333,0.360151512922818,0.736139317683787,1,-7.86097869774952,"Stable","Stable"
"DCTN4",68.9993333333339,1782.16666666667,0.360103883904722,0.736172416582227,1,-7.86099927564691,"Stable","Stable"
