ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0043433,negative regulation of DNA-binding transcription factor activity,5/234,140/18805,0.03571428571428571,2.8701159951159947,2.4930671166012357,0.030861795204026675,0.27789280872273103,0.25172007881532704,RNF2/CMKLR1/WWP2/COMMD1/FOXA2,5
BP,GO:0061041,regulation of wound healing,5/234,140/18805,0.03571428571428571,2.8701159951159947,2.4930671166012357,0.030861795204026675,0.27789280872273103,0.25172007881532704,ITGB1/ADAMTS18/PRKCE/FOXA2/PDGFRA,5
BP,GO:0006470,protein dephosphorylation,4/234,95/18805,0.042105263157894736,3.3837156995051734,2.614536870469864,0.030897292548777336,0.27789280872273103,0.25172007881532704,PTPRF/SSH2/PTPN12/MTMR7,4
BP,GO:0051492,regulation of stress fiber assembly,4/234,95/18805,0.042105263157894736,3.3837156995051734,2.614536870469864,0.030897292548777336,0.27789280872273103,0.25172007881532704,ARHGEF10L/CGNL1/ARHGEF18/DLC1,4
BP,GO:0099084,postsynaptic specialization organization,3/234,55/18805,0.05454545454545454,4.383449883449884,2.8206932656172374,0.031070741324445258,0.2786284767737864,0.2523864595707151,CSMD2/NLGN1/ARHGEF9,3
BP,GO:0030183,B cell differentiation,5/234,141/18805,0.03546099290780142,2.8497605625265203,2.4747886428490133,0.031684604794818584,0.28310999798790215,0.2564458984544155,ITGB1/POU2AF1/JAK3/CARD11/PAX5,5
BP,GO:0072659,protein localization to plasma membrane,8/234,295/18805,0.02711864406779661,2.1793423149355355,2.2917280739041637,0.03178887240743431,0.28310999798790215,0.2564458984544155,ITGB1/SORBS1/CDH1/SPTBN4/PRKCE/ABCA12/SMURF1/FGF13,8
BP,GO:0035725,sodium ion transmembrane transport,6/234,190/18805,0.031578947368421054,2.53778677462888,2.391425229325313,0.03184987477363899,0.28310999798790215,0.2564458984544155,PRKCE/COMMD1/SLC6A3/UTRN/SHROOM2/FGF13,6
BP,GO:0016358,dendrite development,7/234,242/18805,0.028925619834710745,2.324556756374938,2.327928181704822,0.03216407532462356,0.2850693556468094,0.25822071827287163,EEF2K/ITGB1/LRP4/DCLK1/NLGN1/SYNE1/PREX2,7
BP,GO:0007528,neuromuscular junction development,3/234,56/18805,0.05357142857142857,4.305173992673993,2.7804474455989254,0.03253660855429885,0.28700969713556757,0.25997831291781326,LRP4/SPTBN4/CACNB4,3
BP,GO:0002689,negative regulation of leukocyte chemotaxis,2/234,23/18805,0.08695652173913043,6.98810850984764,3.2255075768913057,0.032855057435255755,0.28700969713556757,0.25997831291781326,RIN3/DPP4,2
BP,GO:0045762,positive regulation of adenylate cyclase activity,2/234,23/18805,0.08695652173913043,6.98810850984764,3.2255075768913057,0.032855057435255755,0.28700969713556757,0.25997831291781326,ACR/CACNA1C,2
BP,GO:0051905,establishment of pigment granule localization,2/234,23/18805,0.08695652173913043,6.98810850984764,3.2255075768913057,0.032855057435255755,0.28700969713556757,0.25997831291781326,MYO7A/SHROOM2,2
BP,GO:0051957,positive regulation of amino acid transport,2/234,23/18805,0.08695652173913043,6.98810850984764,3.2255075768913057,0.032855057435255755,0.28700969713556757,0.25997831291781326,ITGB1/SLC38A3,2
BP,GO:0061337,cardiac conduction,4/234,97/18805,0.041237113402061855,3.313948365494757,2.5647276574295224,0.0329969886923525,0.287423626431953,0.2603532571835142,CACNA1C/SPTBN4/BIN1/PDE4D,4
BP,GO:0050770,regulation of axonogenesis,5/234,143/18805,0.03496503496503497,2.809903771442233,2.4387080742178697,0.03337117447971611,0.2898524869095342,0.2625533607186086,LRP4/CDH1/ARHGAP35/SMURF1/FGF13,5
BP,GO:0002686,negative regulation of leukocyte migration,3/234,57/18805,0.05263157894736842,4.229644624381466,2.7411329335001313,0.034038037810077484,0.29233896782633995,0.2648056578371556,RIN3/DPP4/PLCB1,3
BP,GO:0034204,lipid translocation,3/234,57/18805,0.05263157894736842,4.229644624381466,2.7411329335001313,0.034038037810077484,0.29233896782633995,0.2648056578371556,ATP11A/ABCA12/ABCB1,3
BP,GO:0006813,potassium ion transport,7/234,245/18805,0.02857142857142857,2.296092796092796,2.2921633169937707,0.03404210349030406,0.29233896782633995,0.2648056578371556,RGS7/ITGB1/AKAP6/WWP2/BIN1/SLC12A8/KCNMB2,7
BP,GO:0009743,response to carbohydrate,7/234,245/18805,0.02857142857142857,2.296092796092796,2.2921633169937707,0.03404210349030406,0.29233896782633995,0.2648056578371556,PRKCE/ABCA12/PLCB1/FOXA2/ADCY5/EXTL3/LYN,7
BP,GO:0031623,receptor internalization,5/234,144/18805,0.034722222222222224,2.7903905508072175,2.420900675869015,0.03423503329063265,0.2931676090240091,0.26555625526551524,ITGB1/AP3M1/RIN3/SYNE1/NRG1,5
BP,GO:0034766,negative regulation of monoatomic ion transmembrane transport,4/234,99/18805,0.04040404040404041,3.246999913666581,2.5162025201543177,0.035178209077818684,0.29710898979849404,0.2691264256623478,GNB5/PRKCE/COMMD1/BIN1,4
BP,GO:0050848,regulation of calcium-mediated signaling,4/234,99/18805,0.04040404040404041,3.246999913666581,2.5162025201543177,0.035178209077818684,0.29710898979849404,0.2691264256623478,CAMTA1/CMKLR1/AKAP6/PDGFRA,4
BP,GO:0061387,regulation of extent of cell growth,4/234,99/18805,0.04040404040404041,3.246999913666581,2.5162025201543177,0.035178209077818684,0.29710898979849404,0.2691264256623478,CDH1/SMURF1/NRCAM/FGF13,4
BP,GO:0022604,regulation of cell morphogenesis,7/234,247/18805,0.02834008097165992,2.2775009515900204,2.2686083628666585,0.03533389726837335,0.29710898979849404,0.2691264256623478,EEF2K/COCH/ARHGEF18/ARHGAP35/SEPTIN7/SMURF1/PALM2AKAP2,7
BP,GO:0035335,peptidyl-tyrosine dephosphorylation,2/234,24/18805,0.08333333333333333,6.696937321937321,3.134751441970356,0.035553346644634075,0.29710898979849404,0.2691264256623478,PTPRF/PTPN12,2
BP,GO:0051590,positive regulation of neurotransmitter transport,2/234,24/18805,0.08333333333333333,6.696937321937321,3.134751441970356,0.035553346644634075,0.29710898979849404,0.2691264256623478,ITGB1/NLGN1,2
BP,GO:0086064,cell communication by electrical coupling involved in cardiac conduction,2/234,24/18805,0.08333333333333333,6.696937321937321,3.134751441970356,0.035553346644634075,0.29710898979849404,0.2691264256623478,CACNA1C/PDE4D,2
BP,GO:0032507,maintenance of protein location in cell,3/234,58/18805,0.05172413793103448,4.1567197170645445,2.702710537854611,0.03557489219955652,0.29710898979849404,0.2691264256623478,SRGN/HK1/SYNE1,3
BP,GO:0035315,hair cell differentiation,3/234,58/18805,0.05172413793103448,4.1567197170645445,2.702710537854611,0.03557489219955652,0.29710898979849404,0.2691264256623478,MYO7A/STRC/ANKRD24,3
BP,GO:0006887,exocytosis,9/234,358/18805,0.025139664804469275,2.020305113880533,2.18788307050773,0.0357161309544257,0.29747133726425784,0.2694546462199787,RPH3AL/TSPAN18/CACNB4/ABCA12/MICAL3/CADPS/NLGN1/EXOC4/LYN,9
BP,GO:0050954,sensory perception of mechanical stimulus,6/234,196/18805,0.030612244897959183,2.4600994243851386,2.3065578551928057,0.03623236407958633,0.29944972872301234,0.2712467071812328,MYO7A/COCH/STRC/ANKRD24/SPTBN4/SLC52A3,6
BP,GO:0001841,neural tube formation,4/234,100/18805,0.04,3.2145299145299147,2.4924020508463514,0.03629946927554683,0.29944972872301234,0.2712467071812328,DEAF1/ARHGAP35/MTHFD1L/DLC1,4
BP,GO:0021510,spinal cord development,4/234,100/18805,0.04,3.2145299145299147,2.4924020508463514,0.03629946927554683,0.29944972872301234,0.2712467071812328,VSTM5/GLI2/ADARB1/SMO,4
BP,GO:0048511,rhythmic process,8/234,303/18805,0.026402640264026403,2.1218019237821215,2.209752130822304,0.03634768088776038,0.29944972872301234,0.2712467071812328,CRY1/ENOX1/RAI1/PHLPP1/NLGN1/PDGFRA/GNAQ/ENOX2,8
BP,GO:0006942,regulation of striated muscle contraction,4/234,101/18805,0.039603960396039604,3.1827028856731827,2.4688998173797985,0.037441194000620445,0.3029202166068397,0.2743903347103507,CACNA1C/BIN1/PDE4D/FGF13,4
BP,GO:0034109,homotypic cell-cell adhesion,4/234,101/18805,0.039603960396039604,3.1827028856731827,2.4688998173797985,0.037441194000620445,0.3029202166068397,0.2743903347103507,ADAMTS18/PDGFRA/METAP1/LYN,4
BP,GO:0018108,peptidyl-tyrosine phosphorylation,6/234,198/18805,0.030303030303030304,2.4352499352499355,2.2789634353238415,0.03777505233642796,0.3029202166068397,0.2743903347103507,LRP4/JAK3/PDGFRA/NEDD9/NRG1/LYN,6
BP,GO:0007269,neurotransmitter secretion,5/234,148/18805,0.033783783783783786,2.71497458997459,2.3511646668894706,0.03782867059972948,0.3029202166068397,0.2743903347103507,RPH3AL/CACNB4/CADPS/NLGN1/MCTP1,5
BP,GO:0035148,tube formation,5/234,148/18805,0.033783783783783786,2.71497458997459,2.3511646668894706,0.03782867059972948,0.3029202166068397,0.2743903347103507,DEAF1/ARHGAP35/MTHFD1L/DLC1/NFIB,5
BP,GO:0071675,regulation of mononuclear cell migration,5/234,148/18805,0.033783783783783786,2.71497458997459,2.3511646668894706,0.03782867059972948,0.3029202166068397,0.2743903347103507,CMKLR1/PLCB1/DEFB124/NEDD9/LYN,5
BP,GO:0099643,signal release from synapse,5/234,148/18805,0.033783783783783786,2.71497458997459,2.3511646668894706,0.03782867059972948,0.3029202166068397,0.2743903347103507,RPH3AL/CACNB4/CADPS/NLGN1/MCTP1,5
BP,GO:0009913,epidermal cell differentiation,7/234,251/18805,0.027888446215139442,2.241206115708108,2.2221705944445143,0.03801412703699942,0.3029202166068397,0.2743903347103507,MYO7A/STRC/FA2H/ANKRD24/GLI2/ABCA12/EXTL3,7
BP,GO:0048738,cardiac muscle tissue development,7/234,251/18805,0.027888446215139442,2.241206115708108,2.2221705944445143,0.03801412703699942,0.3029202166068397,0.2743903347103507,ASB2/ITGB1/AKAP6/PDGFRA/PTCD2/SYNE1/NRG1,7
BP,GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,2/234,25/18805,0.08,6.429059829059829,3.049033829868239,0.0383341718474274,0.3029202166068397,0.2743903347103507,PRKCE/LYN,2
BP,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,2/234,25/18805,0.08,6.429059829059829,3.049033829868239,0.0383341718474274,0.3029202166068397,0.2743903347103507,PRKCE/LYN,2
BP,GO:0045932,negative regulation of muscle contraction,2/234,25/18805,0.08,6.429059829059829,3.049033829868239,0.0383341718474274,0.3029202166068397,0.2743903347103507,BIN1/DOCK4,2
BP,GO:0051016,barbed-end actin filament capping,2/234,25/18805,0.08,6.429059829059829,3.049033829868239,0.0383341718474274,0.3029202166068397,0.2743903347103507,ASB2/ADD2,2
BP,GO:0051875,pigment granule localization,2/234,25/18805,0.08,6.429059829059829,3.049033829868239,0.0383341718474274,0.3029202166068397,0.2743903347103507,MYO7A/SHROOM2,2
BP,GO:0150105,protein localization to cell-cell junction,2/234,25/18805,0.08,6.429059829059829,3.049033829868239,0.0383341718474274,0.3029202166068397,0.2743903347103507,CGNL1/ARHGEF18,2
BP,GO:0018212,peptidyl-tyrosine modification,6/234,199/18805,0.03015075376884422,2.423012498389383,2.265291781626303,0.03856191196676304,0.3029202166068397,0.2743903347103507,LRP4/JAK3/PDGFRA/NEDD9/NRG1/LYN,6
BP,GO:0032271,regulation of protein polymerization,6/234,199/18805,0.03015075376884422,2.423012498389383,2.265291781626303,0.03856191196676304,0.3029202166068397,0.2743903347103507,ASB2/SSH2/SPTBN4/PRKCE/ADD2/BIN1,6
BP,GO:0016079,synaptic vesicle exocytosis,4/234,102/18805,0.0392156862745098,3.1514999162057986,2.4456887589402387,0.03860340009844965,0.3029202166068397,0.2743903347103507,RPH3AL/CACNB4/CADPS/NLGN1,4
BP,GO:0050850,positive regulation of calcium-mediated signaling,3/234,60/18805,0.05,4.0181623931623935,2.6283966875393094,0.038754259396714355,0.3029202166068397,0.2743903347103507,CAMTA1/AKAP6/PDGFRA,3
BP,GO:0016331,morphogenesis of embryonic epithelium,5/234,149/18805,0.03355704697986577,2.6967532840016064,2.334092005183449,0.03876183034870416,0.3029202166068397,0.2743903347103507,DEAF1/ALDH1A3/ARHGAP35/MTHFD1L/DLC1,5
BP,GO:0014706,striated muscle tissue development,10/234,423/18805,0.02364066193853428,1.89984037501768,2.1011385137806107,0.039547839223280576,0.3082703365096742,0.27923656520405393,ASB2/ITGB1/AKAP6/PDGFRA/PTCD2/COL19A1/SYNE1/SMO/NRG1/PAX5,10
BP,GO:0014074,response to purine-containing compound,5/234,150/18805,0.03333333333333333,2.6787749287749287,2.317159251202651,0.03970896203582302,0.30854525944831873,0.27948559512354637,EEF2K/AKAP6/SLC6A3/PDE4D/TAF1,5
BP,GO:0051588,regulation of neurotransmitter transport,4/234,103/18805,0.038834951456310676,3.1209028296406935,2.422762051289961,0.03978609924465163,0.30854525944831873,0.27948559512354637,ITGB1/CACNB4/NLGN1/MCTP1,4
BP,GO:0043010,camera-type eye development,9/234,366/18805,0.02459016393442623,1.9761454392601934,2.116907078048424,0.040180507372520824,0.3108110493955809,0.2815379865716204,CACNA1C/ALDH1A3/SDK2/ARHGAP35/BFSP1/PDGFRA/SLC6A3/NFIB/SHROOM2,9
BP,GO:0002520,immune system development,6/234,202/18805,0.0297029702970297,2.387027164254887,2.2247671498429247,0.04098495448722035,0.31544847364333223,0.2857386451007469,CACNA1C/PHLPP1/CACNB4/CTNNBL1/LYN/TOX,6
BP,GO:0036315,cellular response to sterol,2/234,26/18805,0.07692307692307693,6.181788297172913,2.9678743733421853,0.04119508027513253,0.31544847364333223,0.2857386451007469,GRAMD1A/SMO,2
BP,GO:0099149,regulation of postsynaptic neurotransmitter receptor internalization,2/234,26/18805,0.07692307692307693,6.181788297172913,2.9678743733421853,0.04119508027513253,0.31544847364333223,0.2857386451007469,SYNE1/NRG1,2
BP,GO:1901385,regulation of voltage-gated calcium channel activity,2/234,26/18805,0.07692307692307693,6.181788297172913,2.9678743733421853,0.04119508027513253,0.31544847364333223,0.2857386451007469,GNB5/CACNB4,2
BP,GO:0030534,adult behavior,5/234,152/18805,0.03289473684210526,2.6435278902384165,2.283704628846149,0.04164526608315546,0.31809449470550905,0.2881354564229957,SPTBN4/CACNB4/FOXA2/PREX2/PAX5,5
BP,GO:0051656,establishment of organelle localization,11/234,487/18805,0.022587268993839837,1.815186296705804,2.0459627799914517,0.04191161304079207,0.31932657554889193,0.2892514964113232,AGBL4/ITGB1/AP3M1/MYO7A/SPIRE1/CADPS/NLGN1/SNAP91/EXOC4/LYN/SHROOM2,11
BP,GO:0097035,regulation of membrane lipid distribution,3/234,62/18805,0.04838709677419355,3.888544251447477,2.557235485436126,0.04207334441140668,0.31975741752669073,0.2896417604743155,ATP11A/ABCA12/ABCB1,3
BP,GO:0002027,regulation of heart rate,4/234,106/18805,0.03773584905660377,3.032575391065957,2.355623129540062,0.04345719541807682,0.3278160646921924,0.2969414214801853,CACNA1C/SPTBN4/BIN1/PDE4D,4
BP,GO:0110020,regulation of actomyosin structure organization,4/234,106/18805,0.03773584905660377,3.032575391065957,2.355623129540062,0.04345719541807682,0.3278160646921924,0.2969414214801853,ARHGEF10L/CGNL1/ARHGEF18/DLC1,4
BP,GO:1905477,positive regulation of protein localization to membrane,4/234,106/18805,0.03773584905660377,3.032575391065957,2.355623129540062,0.04345719541807682,0.3278160646921924,0.2969414214801853,ITGB1/SORBS1/LRP4/PRKCE,4
BP,GO:0009306,protein secretion,9/234,372/18805,0.024193548387096774,1.9442721257237385,2.0648382332595223,0.04376771843627446,0.3278467725068856,0.29696923714612633,RPH3AL/DNAJC1/EIPR1/PRKCE/ABCA12/PLCB1/FOXA2/ADCY5/SEC24A,9
BP,GO:0050767,regulation of neurogenesis,9/234,372/18805,0.024193548387096774,1.9442721257237385,2.0648382332595223,0.04376771843627446,0.3278467725068856,0.29696923714612633,EEF2K/ITGB1/LRP4/CDH1/BIN1/SMURF1/SMO/LYN/FGF13,9
BP,GO:0033059,cellular pigmentation,3/234,63/18805,0.047619047619047616,3.8268213268213267,2.522760788467529,0.04378479922295907,0.3278467725068856,0.29696923714612633,AP3M1/MYO7A/SHROOM2,3
BP,GO:0002053,positive regulation of mesenchymal cell proliferation,2/234,27/18805,0.07407407407407407,5.952833175055397,2.8908550724717244,0.044133666959886436,0.3280350796040459,0.2971398089488172,SYNE1/SMO,2
BP,GO:0018904,ether metabolic process,2/234,27/18805,0.07407407407407407,5.952833175055397,2.8908550724717244,0.044133666959886436,0.3280350796040459,0.2971398089488172,FAR1/PEX7,2
BP,GO:0060396,growth hormone receptor signaling pathway,2/234,27/18805,0.07407407407407407,5.952833175055397,2.8908550724717244,0.044133666959886436,0.3280350796040459,0.2971398089488172,JAK3/LYN,2
BP,GO:0071326,cellular response to monosaccharide stimulus,5/234,155/18805,0.03225806451612903,2.592362834298318,2.2345180573634007,0.044655231031738116,0.33110220082069236,0.29991806002317567,PRKCE/ABCA12/PLCB1/FOXA2/ADCY5,5
BP,GO:0097479,synaptic vesicle localization,3/234,64/18805,0.046875,3.7670272435897436,2.4889859596368273,0.04553058157297908,0.33594299523418114,0.3043029347412112,AP3M1/NLGN1/SNAP91,3
BP,GO:0098900,regulation of action potential,3/234,64/18805,0.046875,3.7670272435897436,2.4889859596368273,0.04553058157297908,0.33594299523418114,0.3043029347412112,CACNA1C/BIN1/FGF13,3
BP,GO:0035592,establishment of protein localization to extracellular region,9/234,375/18805,0.024,1.9287179487179487,2.0391642573246602,0.045639624023591056,0.33594299523418114,0.3043029347412112,RPH3AL/DNAJC1/EIPR1/PRKCE/ABCA12/PLCB1/FOXA2/ADCY5/SEC24A,9
BP,GO:0001702,gastrulation with mouth forming second,2/234,28/18805,0.07142857142857142,5.740231990231989,2.817610223065784,0.04714757393305679,0.34407612345036925,0.3116700619619688,RNF2/FOXA2,2
BP,GO:0033081,regulation of T cell differentiation in thymus,2/234,28/18805,0.07142857142857142,5.740231990231989,2.817610223065784,0.04714757393305679,0.34407612345036925,0.3116700619619688,GLI2/TOX,2
BP,GO:0071378,cellular response to growth hormone stimulus,2/234,28/18805,0.07142857142857142,5.740231990231989,2.817610223065784,0.04714757393305679,0.34407612345036925,0.3116700619619688,JAK3/LYN,2
BP,GO:0006518,peptide metabolic process,3/234,65/18805,0.046153846153846156,3.709072978303748,2.455884818425901,0.04731046697442577,0.34407612345036925,0.3116700619619688,MIPEP/MGST2/CPE,3
BP,GO:1903078,positive regulation of protein localization to plasma membrane,3/234,65/18805,0.046153846153846156,3.709072978303748,2.455884818425901,0.04731046697442577,0.34407612345036925,0.3116700619619688,ITGB1/SORBS1/PRKCE,3
BP,GO:0008037,cell recognition,5/234,158/18805,0.03164556962025317,2.543140755166072,2.186477458742706,0.04779233329012748,0.3451307624028412,0.31262537203803065,ACR/ARHGAP35/DOCK2/NEDD9/NRCAM,5
BP,GO:0098876,vesicle-mediated transport to the plasma membrane,5/234,158/18805,0.03164556962025317,2.543140755166072,2.186477458742706,0.04779233329012748,0.3451307624028412,0.31262537203803065,EIPR1/COMMD1/DEF6/EXOC4/SNX31,5
BP,GO:0001933,negative regulation of protein phosphorylation,6/234,210/18805,0.02857142857142857,2.296092796092796,2.1201327647894024,0.04790959925460493,0.3451307624028412,0.31262537203803065,ADARB1/PDE4D/SMO/LYN/PREX2/GNAQ,6
BP,GO:0051260,protein homooligomerization,6/234,210/18805,0.02857142857142857,2.296092796092796,2.1201327647894024,0.04790959925460493,0.3451307624028412,0.31262537203803065,VSTM5/PRMT8/ALDH1A3/ATL2/ITPR3/CARD11,6
BP,GO:0017156,calcium-ion regulated exocytosis,3/234,66/18805,0.045454545454545456,3.6528749028749026,2.423432558662749,0.049124220280484895,0.35304404173209003,0.31979335636120065,RPH3AL/TSPAN18/CADPS,3
BP,GO:0007229,integrin-mediated signaling pathway,4/234,111/18805,0.036036036036036036,2.895972895972896,2.248836594315723,0.0499851845319831,0.3535019626994686,0.3202081490380228,LAMC1/ITGB1/ITGA9/NEDD9,4
CC,GO:0098858,actin-based cell projection,13/245,235/19880,0.05531914893617021,4.488753799392097,6.009565779791445,7.486656040697486e-6,0.002702682830691793,0.0023169230273316433,ITGB1/MYO7A/STRC/ANKRD24/TBC1D10A/NLGN1/PDGFRA/UNC5C/DEF6/UTRN/DOCK4/EXOC4/FGF13,13
CC,GO:0045121,membrane raft,13/245,291/19880,0.044673539518900345,3.6249386352479136,5.0387681173635945,7.013430841612017e-5,0.008150484379101427,0.006987148002495465,ITGB1/HK1/SORBS1/LRP4/AKAP6/CDH1/ADD2/DPP4/SLC6A3/CARD11/SMO/DLC1/LYN,13
CC,GO:0098857,membrane microdomain,13/245,293/19880,0.04436860068259386,3.6001950268161873,5.008649347549167,7.516390252157521e-5,0.008150484379101427,0.006987148002495465,ITGB1/HK1/SORBS1/LRP4/AKAP6/CDH1/ADD2/DPP4/SLC6A3/CARD11/SMO/DLC1/LYN,13
CC,GO:0044853,plasma membrane raft,8/245,115/19880,0.06956521739130435,5.6447204968944105,5.579881190873294,9.031007622273049e-5,0.008150484379101427,0.006987148002495465,SORBS1/LRP4/AKAP6/CDH1/ADD2/SLC6A3/SMO/DLC1,8
CC,GO:0005635,nuclear envelope,17/245,496/19880,0.034274193548387094,2.7811059907834097,4.487182758967225,1.5136005145261158e-4,0.009972995070971017,0.00854952777625158,RGS7/DNAJC1/AKAP6/CEP128/INPP4A/RGPD5/RGPD8/RGPD6/BIN1/SLC52A3/PLCB1/MGST2/ITPR3/SYNE1/GNAQ/FAM156A/FAM156B,17
CC,GO:0043194,axon initial segment,4/245,23/19880,0.17391304347826086,14.111801242236025,7.028041440328041,1.6575615076406123e-4,0.009972995070971017,0.00854952777625158,NFASC/SPTBN4/BIN1/NRCAM,4
CC,GO:0005901,caveola,6/245,81/19880,0.07407407407407407,6.01058201058201,5.0474719330152515,4.944633580581629e-4,0.025500181751285256,0.021860485303624045,SORBS1/AKAP6/CDH1/SLC6A3/SMO/DLC1,6
CC,GO:0098636,protein complex involved in cell adhesion,5/245,58/19880,0.08620689655172414,6.9950738916256165,5.10739747491044,7.344701005653228e-4,0.03314296328801019,0.02841239599555328,LAMC1/ITGB1/ITGA9/NLGN1/LYN,5
CC,GO:0099572,postsynaptic specialization,13/245,396/19880,0.03282828282828283,2.6637806637806642,3.735678229226514,0.0013309230979223876,0.05338480426110911,0.04576507494610316,EEF2K/CSMD2/LRP4/CACNA1C/DCLK1/SIPA1L3/ADD2/INPP4A/CLSTN2/NLGN1/NRCAM/LYN/ARHGEF9,13
CC,GO:0097060,synaptic membrane,14/245,452/19880,0.030973451327433628,2.5132743362831858,3.635278543716007,0.0015205241087820232,0.05448380172952996,0.046707210113666166,GPR179/CSMD2/ITGB1/LRP4/CACNA1C/GNB5/CLSTN2/NLGN1/SLC6A3/SNAP91/UTRN/SYNE1/NRCAM/APBA1,14
CC,GO:0033268,node of Ranvier,3/245,20/19880,0.15,12.17142857142857,5.583402607318575,0.001804989381964731,0.05448380172952996,0.046707210113666166,NFASC/SPTBN4/BIN1,3
CC,GO:0016324,apical plasma membrane,13/245,413/19880,0.031476997578692496,2.5541335178139053,3.565157285412271,0.001929802287227721,0.05448380172952996,0.046707210113666166,MYO7A/SLCO3A1/ARHGEF18/SIPA1L3/DPP4/SLC52A3/SLC38A3/PDE4D/SEPTIN7/ABCB1/NRG1/PALM2AKAP2/SHROOM2,13
CC,GO:0042383,sarcolemma,7/245,143/19880,0.04895104895104895,3.972027972027972,3.98423730019696,0.0020044954828018317,0.05448380172952996,0.046707210113666166,OBSCN/ITGB1/CACNA1C/AKAP6/BIN1/UTRN/FGF13,7
CC,GO:0030175,filopodium,6/245,107/19880,0.056074766355140186,4.550066755674233,4.112983635152562,0.002112945219427755,0.05448380172952996,0.046707210113666166,ITGB1/NLGN1/UNC5C/DEF6/UTRN/FGF13,6
CC,GO:0005938,cell cortex,11/245,325/19880,0.033846153846153845,2.746373626373626,3.5458045310070974,0.0024326168865578942,0.054975630237203935,0.04712883886787566,MYO7A/CDH1/SPIRE1/SPTBN4/BFSP1/MICAL3/NEDD9/SEPTIN7/EXOC4/DLC1/SHROOM2,11
CC,GO:0032279,asymmetric synapse,12/245,376/19880,0.031914893617021274,2.5896656534954405,3.476183753392588,0.0025478544286199082,0.054975630237203935,0.04712883886787566,EEF2K/CSMD2/ITGB1/LRP4/CACNA1C/DCLK1/ADD2/INPP4A/CLSTN2/NLGN1/NRCAM/ARHGEF9,12
CC,GO:0045177,apical part of cell,14/245,479/19880,0.029227557411273485,2.3716075156576197,3.3943014625053696,0.0025888800942727615,0.054975630237203935,0.04712883886787566,MYO7A/SLCO3A1/ARHGEF18/SIPA1L3/DPP4/SLC52A3/SLC38A3/PDE4D/ITPR3/SEPTIN7/ABCB1/NRG1/PALM2AKAP2/SHROOM2,14
CC,GO:0014704,intercalated disc,4/245,52/19880,0.07692307692307693,6.241758241758242,4.227699004248014,0.0038335548714941194,0.06912213161417573,0.05925617931059242,ITGB1/AKAP6/SPTBN4/FGF13,4
CC,GO:0009898,cytoplasmic side of plasma membrane,7/245,161/19880,0.043478260869565216,3.527950310559006,3.5975255244922857,0.0038835245904883567,0.06912213161417573,0.05925617931059242,PRMT8/GNB5/CDH1/JAK3/CACNB4/LYN/GNAQ,7
CC,GO:0001725,stress fiber,5/245,85/19880,0.058823529411764705,4.773109243697479,3.893999986329447,0.004020955024647342,0.06912213161417573,0.05925617931059242,ASB2/SORBS1/SIPA1L3/SYNPO2/SEPTIN7,5
CC,GO:0097517,contractile actin filament bundle,5/245,85/19880,0.058823529411764705,4.773109243697479,3.893999986329447,0.004020955024647342,0.06912213161417573,0.05925617931059242,ASB2/SORBS1/SIPA1L3/SYNPO2/SEPTIN7,5
CC,GO:0098562,cytoplasmic side of membrane,8/245,209/19880,0.03827751196172249,3.105946684894053,3.4187878534249307,0.004497161639659585,0.07379433417805047,0.06326150823253197,PRMT8/GNB5/CDH1/JAK3/CACNB4/ITPR3/LYN/GNAQ,8
CC,GO:0014069,postsynaptic density,11/245,360/19880,0.030555555555555555,2.4793650793650794,3.164109923919612,0.005248555244336601,0.07906495784263066,0.06777984430888882,EEF2K/CSMD2/LRP4/CACNA1C/DCLK1/ADD2/INPP4A/CLSTN2/NLGN1/NRCAM/ARHGEF9,11
CC,GO:0042641,actomyosin,5/245,91/19880,0.054945054945054944,4.45839874411303,3.69359006141145,0.005372507369810397,0.07906495784263066,0.06777984430888882,ASB2/SORBS1/SIPA1L3/SYNPO2/SEPTIN7,5
CC,GO:0098984,neuron to neuron synapse,12/245,414/19880,0.028985507246376812,2.351966873706004,3.1052224532466592,0.0054754125929799636,0.07906495784263066,0.06777984430888882,EEF2K/CSMD2/ITGB1/LRP4/CACNA1C/DCLK1/ADD2/INPP4A/CLSTN2/NLGN1/NRCAM/ARHGEF9,12
CC,GO:0032432,actin filament bundle,5/245,95/19880,0.05263157894736842,4.2706766917293235,3.5694084511043034,0.006434626035596934,0.08613729851106607,0.07384273439933933,ASB2/SORBS1/SIPA1L3/SYNPO2/SEPTIN7,5
CC,GO:0008305,integrin complex,3/245,31/19880,0.0967741935483871,7.852534562211981,4.265084324344379,0.006442401827697462,0.08613729851106607,0.07384273439933933,ITGB1/ITGA9/LYN,3
CC,GO:0045211,postsynaptic membrane,10/245,321/19880,0.03115264797507788,2.527814864263463,3.082583007743612,0.0066958775910603025,0.08632899322759889,0.07400706811171914,GPR179/CSMD2/CACNA1C/GNB5/CLSTN2/NLGN1/SLC6A3/UTRN/SYNE1/NRCAM,10
