gene_id	gene_name	A_1	A_2	A_3	A_4	A_5	A_6	B_1	B_2	B_3	B_4	B_5	B_6	C_1	C_2	C_3	C_4	C_5	C_6
ENSG00000002549.13	LAP3	2451.85978876925	2523.90825422576	2815.72874236059	3304.26134932342	2731.39143789796	3228.36961600759	5886.98312722918	4897.14032259422	6078.16291402249	5079.3138680357	4691.23849408514	4531.44724607366	6290.72678926005	7252.71154153983	4687.59649819248	1884.34213579148	2148.81970294276	2446.14579356145
ENSG00000002586.20	CD99	9014.45043205814	11320.3850709643	11326.4285613784	11882.9488545161	9137.62005318447	10878.9970854123	14014.5880303808	14381.0230222898	15887.7081534671	13634.648322582	8493.91756621283	14267.0178743619	9594.00394776113	12586.1355950474	8505.57272702466	11268.386002982	12796.2871574831	9292.15073324707
ENSG00000002587.10	HS3ST1	90.9184726210159	174.48184219599	53.8764941505249	25.2032838683119	43.5767195241216	47.6258100886957	12.603055832332	37.3252551321168	8.73245291556946	12.9464302396873	10.1312177652711	18.0678965149316	66.3619482315261	46.5985912929796	21.0488305411476	32.9611870604993	20.2893277982937	40.9146968680797
ENSG00000002726.21	AOC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000002745.13	WNT16	0	0	0	0	0	0	13.4677033543368	7.89435859826999	32.0538983624075	15.7552487279389	9.44861938214382	17.5033426003982	0	0	0	0	0	0
ENSG00000002746.15	HECW1	0	0	0	0	0	0	0	0.791164190726343	6.79958832154306	0.319422274308215	0	0.623322410841397	0	0	0	0	0	0
ENSG00000002822.16	MAD1L1	310.645344937967	313.411432804183	352.970925908964	340.828306870639	354.597817459091	380.994054276727	699.190956891607	671.071440520674	688.838470645081	709.202540304306	721.147711371092	628.613370409006	461.377293590624	508.435871431997	460.324358592188	459.073894931716	487.603795527419	422.374973624064
ENSG00000002834.19	LASP1	3037.46838919966	3152.79600486794	3464.85524125451	3641.3506771749	3164.79719373856	3669.54140135548	7891.60449178014	6659.38893302366	7582.26765401002	7476.26958463243	6837.13787206025	6597.04640730778	7715.7397411946	7653.16830832919	6369.84382059503	7774.33341328791	7760.56676401902	5854.91332718491
ENSG00000002919.15	SNX11	716.567460526597	624.451699790228	589.71671848051	642.675725793437	498.717017062173	617.815254043811	1077.31114314085	941.268654883543	998.551119971752	846.358938990223	968.657836662505	718.872314088724	707.721797244085	879.344054396795	624.568136708582	636.990056377377	697.804428270099	604.331134816456
ENSG00000002933.9	TMEM176A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000003056.8	M6PR	1273.37892969857	1497.95465877855	1547.91649191634	1542.83410731719	1309.5858929472	1837.04029763408	3757.4457066941	3040.04567069102	3149.85227567547	3412.11367654299	3148.45766377746	3242.93238942124	2098.51139587143	2271.82238324589	1968.05167216997	2157.64321423126	2129.3926368806	2255.91476478567
ENSG00000003096.15	KLHL13	10.3189054464465	19.2959505954661	15.2045647235754	8.80327442571617	19.9958164255153	12.4171757738574	77.304976645218	64.465668094705	93.5248912435752	66.7484459957239	72.3957167782265	64.6419877390359	17.8136392526796	15.6141075871335	15.3603552838113	15.2773447524125	16.2575594784381	14.2110044454031
ENSG00000003137.9	CYP26B1	0.812277009109636	0.408287318043486	1.59346170122933	4.72895258777123	0.71266642428707	0.400281760835282	30.0356434252289	17.6810706890491	42.852064984831	14.9690304822124	23.8789568474537	19.2384028413976	2.7731805227235	0.402998237942506	0.406937590148262	0.384758359537821	1.21272405794237	9.52904352718932
ENSG00000003147.19	ICA1	1045.41644025133	927.110221943004	1000.94735469639	911.182134495695	799.091548436445	1150.43538662342	752.753822543868	928.398514512268	603.999865118845	871.755631704802	710.049486796998	674.204869744839	840.772711542745	871.754059885665	698.170970122683	638.127531416774	608.398187942719	427.502684592997
ENSG00000003249.15	DBNDD1	1596.68268118341	1517.33993401435	1921.26295983039	1664.2143713221	1275.85417859324	1774.08729851572	569.574886255201	623.473698730261	561.703353840213	484.553199009176	527.432731503181	501.521691443209	1607.92380486123	1583.77827711932	1731.90720964083	1808.87950063589	1913.3349285065	2166.47174517473
ENSG00000003393.16	ALS2	294.38315350239	374.161910052693	346.972109348454	344.567227508392	334.645880202164	376.538205327736	716.101064749933	670.388703767541	666.002917591654	678.600123474564	610.421723796598	550.375218674114	508.349461623328	551.794150311591	492.198857916488	506.739294703522	599.08807740224	441.75270462444
ENSG00000003400.16	CASP10	515.302420527601	578.500063466754	590.914863845568	502.840631050446	498.940800821975	633.618946565029	403.909789839981	365.33163843821	468.595356817591	368.066017641565	274.710086271862	287.511551187837	492.464393130572	488.154347873866	496.6504096798	375.168217083194	436.857202270761	459.156041626024
ENSG00000003402.21	CFLAR	1785.66139024326	1753.68216580272	1946.47650314499	1831.11596344141	1903.82532243622	2017.39289963296	4437.35528657692	4166.84542885799	4760.30258838006	4250.799692945	4243.50486737303	3968.78055297172	2799.25270849885	3580.42889873919	2545.35568267408	3035.89514698743	4335.3934978773	2983.52446145816
ENSG00000003436.16	TFPI	24406.4835552068	24984.5896480255	26490.2350992677	21254.7258041569	19474.1190419998	23970.6461514227	5265.89111637333	4725.3671937485	4922.0489568638	4921.37201951289	3472.12889057797	3868.70622820863	9069.34286168923	7880.48223828136	8946.81058659008	5050.29102581105	5202.07086784594	7991.95056069459
ENSG00000003509.16	NDUFAF7	191.537846894158	299.902227256682	190.542319650744	183.173191650714	151.052821937397	169.10391885031	215.66684165658	226.004560731518	248.081997516466	236.304828134331	182.340580062224	268.717965068495	246.63386011869	264.063670798259	221.124417917012	189.859433235332	189.832438958086	216.565673615644
